bodyId_pre,bodyId_post,weight
1194946557,1169739559,4
1194946557,1194246820,13
1194946557,1194942043,4
1194946557,1195287289,3
1194946557,1199336289,1
1194946557,1200070420,1
1194946557,1224249917,1
1194946557,1224254476,1
1194946557,1224258904,1
1194946557,1224258912,19
1194946557,1224595273,18
1194946557,1224595289,3
1194946557,1224595608,8
1194946557,1224595644,3
1194946557,1224595673,6
1194946557,1224936588,1
1194946557,1224941044,10
1194946557,1224945409,4
1194946557,1224945418,11
1194946557,1228968232,8
1194946557,1230004806,11
1194946557,1255285060,3
1194946557,1255289329,3
1194946557,1255293862,1
1194946557,1255297788,23
1194946557,1255634702,4
1194946557,1255638782,1
1194946557,1286315478,33
1194946557,1286323786,1
1194946557,1287360108,2
1194946557,1293896697,1
1194946557,1317354662,5
1194946557,1317704135,1
1194946557,1317712712,24
1194946557,1317717216,1
1194946557,1318049780,4
1194946557,1318390662,3
1194946557,1348752121,1
1194946557,1351756766,1
1194946557,1353124914,1
1194946557,1379441567,2
1194946557,1381837999,1
1194946557,1410476348,1
1194946557,1411504306,1
1194946557,1411840736,3
1194946557,1411845278,2
1194946557,1412190658,1
1194946557,1442543437,1
1194946557,1442889119,1
1194946557,1443238597,1
1194946557,5812986340,1
1194946557,5813015808,2
1194946557,5813016954,11
1194946557,5813022502,9
1194946557,5813027679,1
1194946557,5813035526,2
1194946557,5813038173,2
1194946557,5813041365,2
1194946557,5813041684,3
1194946557,5813058195,1
1194946557,5813060726,1
1194946557,5813060787,10
1194946557,5813061260,2
1194946557,5813075728,1
1194946557,5813078563,3
1194946557,5813080632,2
1194946557,5813080804,2
1194946557,5813128542,7
1194958916,571463188,3
1194958916,602148552,14
1194958916,634595283,2
1194958916,664628372,23
1194958916,665332092,1
1194958916,693655791,11
1194958916,788461444,1
1194958916,848480760,3
1194958916,893741163,2
1194958916,910213890,1
1194958916,923809011,2
1194958916,926490072,1
1194958916,941136490,1
1194958916,947988379,1
1194958916,948376677,1
1194958916,953414780,12
1194958916,987877232,2
1194958916,988909130,2
1194958916,989228019,3
1194958916,1008378448,5
1194958916,1039076712,2
1194958916,1039076835,1
1194958916,1043514011,1
1194958916,1048975307,2
1194958916,1049674502,1
1194958916,1050935614,1
1194958916,1051980223,1
1194958916,1070102904,1
1194958916,1070115819,12
1194958916,1070465460,8
1194958916,1074860678,1
1194958916,1100792636,1
1194958916,1100796921,1
1194958916,1101495866,9
1194958916,1101504867,5
1194958916,1109599486,3
1194958916,1131822592,1
1194958916,1131831702,3
1194958916,1132186103,10
1194958916,1132535520,5
1194958916,1134171410,2
1194958916,1143129698,1
1194958916,1163190900,2
1194958916,1163228703,1
1194958916,1194912241,3
1194958916,1194937249,5
1194958916,1225985415,10
1194958916,1257724277,2
1194958916,1259325203,1
1194958916,1288668458,5
1194958916,1293896697,1
1194958916,1380486570,5
1194958916,1442565150,4
1194958916,5812983538,1
1194958916,5812986340,2
1194958916,5813020577,1
1194958916,5813021247,1
1194958916,5813022809,3
1194958916,5813053846,10
1194958916,5813057274,2
1194958916,5813061541,4
1194958916,5813062592,4
1194958916,5813065004,2
1194958916,5813097604,4
1195222133,580426342,1
1195222133,766863785,3
1195222133,851493896,1
1195222133,884575336,3
1195222133,983430664,1
1195222133,1009708603,2
1195222133,1012475364,2
1195222133,1040090955,1
1195222133,1076285102,3
1195222133,1164545788,1
1195231116,1008378448,1
1195231116,1014461486,1
1195231116,1039723833,2
1195231116,1101785977,2
1195231116,1132829002,1
1195231116,5813060726,2
1195235619,328744210,1
1195235619,329566174,1
1195235619,362715189,12
1195235619,486315287,21
1195235619,579268807,1
1195235619,602148552,1
1195235619,614081151,1
1195235619,635234035,2
1195235619,666312288,4
1195235619,694562388,6
1195235619,695326490,1
1195235619,696354016,9
1195235619,705118017,1
1195235619,705463539,1
1195235619,726024758,1
1195235619,730337785,1
1195235619,732401014,1
1195235619,849745643,26
1195235619,880771722,1
1195235619,881527404,1
1195235619,890671753,2
1195235619,940791032,2
1195235619,952166828,17
1195235619,953414780,3
1195235619,977339122,3
1195235619,978336697,1
1195235619,983067799,1
1195235619,1008024276,1
1195235619,1008378448,9
1195235619,1012112513,1
1195235619,1033192275,1
1195235619,1033196675,12
1195235619,1033196750,1
1195235619,1035942041,1
1195235619,1039068185,3
1195235619,1039400642,2
1195235619,1039723833,1
1195235619,1044922311,3
1195235619,1048975307,1
1195235619,1062849983,4
1195235619,1064577636,6
1195235619,1069762054,6
1195235619,1069766271,1
1195235619,1070422316,1
1195235619,1072779298,2
1195235619,1072818198,6
1195235619,1073138372,1
1195235619,1073504644,6
1195235619,1075598224,1
1195235619,1093216022,4
1195235619,1093552596,7
1195235619,1100792636,19
1195235619,1101142279,1
1195235619,1101452928,1
1195235619,1101807124,3
1195235619,1105554237,2
1195235619,1132168736,2
1195235619,1132483817,19
1195235619,1132487921,8
1195235619,1132488293,1
1195235619,1132829002,1
1195235619,1132884644,5
1195235619,1133191339,6
1195235619,1135902737,2
1195235619,1135907207,11
1195235619,1163522330,1
1195235619,1163868121,4
1195235619,1164200688,3
1195235619,1164545788,1
1195235619,1164882751,7
1195235619,1168664374,3
1195235619,1195235620,10
1195235619,1195559184,13
1195235619,1195917506,1
1195235619,1219880727,1
1195235619,1224595289,1
1195235619,1257288066,2
1195235619,1259006355,9
1195235619,1310831514,8
1195235619,1311168293,18
1195235619,1319694445,4
1195235619,1320376615,8
1195235619,1321162590,5
1195235619,1322435810,1
1195235619,1322772113,1
1195235619,1343891368,1
1195235619,1348057533,2
1195235619,1351065769,6
1195235619,1352439043,3
1195235619,1353470896,2
1195235619,1353471058,1
1195235619,1379087619,1
1195235619,1383477798,1
1195235619,1536641789,1
1195235619,1597683387,1
1195235619,5812980666,13
1195235619,5812986772,1
1195235619,5812989861,3
1195235619,5813021247,2
1195235619,5813022922,5
1195235619,5813023478,2
1195235619,5813027016,9
1195235619,5813037876,1
1195235619,5813049445,1
1195235619,5813053846,3
1195235619,5813055999,8
1195235619,5813057274,21
1195235619,5813060701,1
1195235619,5813067961,1
1195235620,297908595,2
1195235620,362715189,24
1195235620,486315287,24
1195235620,548907426,2
1195235620,634608015,1
1195235620,666312288,2
1195235620,694562388,10
1195235620,696354016,5
1195235620,707539688,1
1195235620,768932330,3
1195235620,798002859,2
1195235620,849745643,18
1195235620,881506038,1
1195235620,910447181,1
1195235620,940791032,3
1195235620,941127873,1
1195235620,946304488,1
1195235620,952166828,20
1195235620,953414780,1
1195235620,977339122,2
1195235620,1008024276,1
1195235620,1008037566,1
1195235620,1008378448,4
1195235620,1012479501,1
1195235620,1033196675,23
1195235620,1033887446,2
1195235620,1039068185,1
1195235620,1039076835,1
1195235620,1039392337,1
1195235620,1039723833,2
1195235620,1044922311,2
1195235620,1062849983,1
1195235620,1064577636,6
1195235620,1067387294,1
1195235620,1069762054,4
1195235620,1069766271,2
1195235620,1070422316,4
1195235620,1070439674,2
1195235620,1070754701,4
1195235620,1072818198,22
1195235620,1073504644,4
1195235620,1074859771,1
1195235620,1074860306,1
1195235620,1093216022,3
1195235620,1093552596,13
1195235620,1100792636,15
1195235620,1101452928,2
1195235620,1101500501,1
1195235620,1126310841,1
1195235620,1132168736,8
1195235620,1132483817,39
1195235620,1132487921,1
1195235620,1132829002,4
1195235620,1133191339,5
1195235620,1134849005,1
1195235620,1135898324,1
1195235620,1135902737,2
1195235620,1135907207,3
1195235620,1136252169,2
1195235620,1163868121,3
1195235620,1164200688,3
1195235620,1164545788,2
1195235620,1164882751,21
1195235620,1168664374,2
1195235620,1195235619,4
1195235620,1195559184,4
1195235620,1196573432,1
1195235620,1200032115,1
1195235620,1230018050,1
1195235620,1257288066,1
1195235620,1257301237,1
1195235620,1257629168,2
1195235620,1257629175,4
1195235620,1257974685,3
1195235620,1259006355,4
1195235620,1260011966,1
1195235620,1289000850,2
1195235620,1310831514,1
1195235620,1311168293,11
1195235620,1311487571,1
1195235620,1320376615,3
1195235620,1351065769,6
1195235620,1351756766,1
1195235620,1352439043,1
1195235620,1353471058,1
1195235620,1379087619,1
1195235620,1383461199,3
1195235620,1414150664,1
1195235620,1434639206,1
1195235620,5812980666,10
1195235620,5812983840,1
1195235620,5812989861,1
1195235620,5813022922,9
1195235620,5813022949,1
1195235620,5813023478,1
1195235620,5813027016,8
1195235620,5813041681,3
1195235620,5813041796,4
1195235620,5813044712,1
1195235620,5813049445,3
1195235620,5813055999,8
1195235620,5813057274,26
1195235620,5813058442,1
1195235620,5813061260,1
1195235620,5813067961,2
1195235620,5813076043,2
1195256943,611814312,1
1195256943,634595283,2
1195256943,664628372,1
1195256943,693655791,7
1195256943,725368734,2
1195256943,756399239,2
1195256943,818128117,1
1195256943,849163019,8
1195256943,953414780,7
1195256943,978021140,1
1195256943,987877232,1
1195256943,1008028537,1
1195256943,1008378448,1
1195256943,1039076390,5
1195256943,1043518343,1
1195256943,1051280385,1
1195256943,1070094447,5
1195256943,1070107083,3
1195256943,1070115819,4
1195256943,1070784934,2
1195256943,1100792636,1
1195256943,1101470303,1
1195256943,1101495866,3
1195256943,1101504867,1
1195256943,1101807124,4
1195256943,1112777131,1
1195256943,1131822654,7
1195256943,1132186103,2
1195256943,1133208889,10
1195256943,1162862710,3
1195256943,1163181423,3
1195256943,1163198746,4
1195256943,1163574511,1
1195256943,1163880830,6
1195256943,1164243389,2
1195256943,1164260554,1
1195256943,1194912241,8
1195256943,1194937249,1
1195256943,1194937327,1
1195256943,1226632700,4
1195256943,1228968232,1
1195256943,1257698024,2
1195256943,1258012888,2
1195256943,1380486570,3
1195256943,1381484065,1
1195256943,5812986340,1
1195256943,5813022809,2
1195256943,5813044712,1
1195256943,5813053846,2
1195256943,5813061722,8
1195256943,5813062592,1
1195256943,5901208011,1
1195287289,203257652,3
1195287289,296514350,2
1195287289,296690817,2
1195287289,329566174,2
1195287289,357223889,1
1195287289,357919199,3
1195287289,391155063,1
1195287289,421698065,1
1195287289,453765256,3
1195287289,483245369,1
1195287289,508447812,3
1195287289,508793106,9
1195287289,516322115,1
1195287289,539759172,13
1195287289,541127846,1
1195287289,569395077,1
1195287289,569736250,2
1195287289,571139809,1
1195287289,578397434,1
1195287289,600464601,5
1195287289,601470598,1
1195287289,634223708,2
1195287289,639779973,8
1195287289,642715622,1
1195287289,663558074,2
1195287289,670651346,3
1195287289,677182018,5
1195287289,700999023,1
1195287289,704233784,3
1195287289,729479296,1
1195287289,729824475,1
1195287289,730337785,3
1195287289,732034061,2
1195287289,734801540,12
1195287289,735941543,2
1195287289,761203947,1
1195287289,761544832,2
1195287289,766864238,6
1195287289,786674282,1
1195287289,789308735,2
1195287289,819751391,1
1195287289,828027702,3
1195287289,850099854,6
1195287289,858604252,2
1195287289,881458145,5
1195287289,881458181,13
1195287289,909069688,2
1195287289,909760594,1
1195287289,909760662,4
1195287289,910438571,4
1195287289,911565319,9
1195287289,912488890,1
1195287289,915615021,1
1195287289,915951605,1
1195287289,915964748,1
1195287289,916296656,1
1195287289,917315269,1
1195287289,921814579,5
1195287289,940791032,3
1195287289,946308462,1
1195287289,976997912,2
1195287289,977339390,1
1195287289,1008369339,4
1195287289,1008395737,1
1195287289,1008727784,3
1195287289,1039076802,1
1195287289,1039076835,1
1195287289,1039085109,3
1195287289,1039422171,1
1195287289,1039426238,2
1195287289,1039754434,2
1195287289,1039771821,2
1195287289,1069762072,4
1195287289,1070107367,1
1195287289,1070120153,2
1195287289,1072166282,12
1195287289,1072503099,4
1195287289,1072503117,7
1195287289,1072503141,1
1195287289,1072844079,1
1195287289,1075827302,17
1195287289,1076293806,1
1195287289,1097718901,2
1195287289,1098737385,3
1195287289,1101142083,1
1195287289,1101151029,14
1195287289,1107233517,2
1195287289,1129772186,3
1195287289,1131836229,1
1195287289,1132163799,1
1195287289,1132176882,8
1195287289,1132189788,8
1195287289,1135902770,1
1195287289,1137326978,1
1195287289,1138259582,7
1195287289,1163552692,2
1195287289,1163889808,3
1195287289,1164217481,1
1195287289,1164234826,9
1195287289,1164235156,3
1195287289,1164917156,5
1195287289,1165236314,1
1195287289,1168283924,2
1195287289,1168387674,1
1195287289,1168625046,2
1195287289,1168733095,13
1195287289,1169739559,6
1195287289,1193560469,1
1195287289,1194246820,15
1195287289,1194942043,5
1195287289,1194946557,5
1195287289,1195917506,1
1195287289,1224258912,4
1195287289,1224590738,1
1195287289,1224591262,5
1195287289,1224595289,17
1195287289,1224595644,1
1195287289,1224595673,3
1195287289,1224941044,3
1195287289,1224945409,3
1195287289,1224945418,1
1195287289,1225290633,1
1195287289,1225946873,1
1195287289,1225946995,2
1195287289,1228968232,4
1195287289,1255285060,2
1195287289,1255289329,1
1195287289,1255297788,8
1195287289,1255634702,1
1195287289,1255638782,1
1195287289,1286315478,15
1195287289,1286323786,2
1195287289,1291845900,1
1195287289,1292423935,2
1195287289,1317354662,5
1195287289,1317712712,6
1195287289,1318049780,1
1195287289,1324209745,1
1195287289,1351756766,1
1195287289,1381479535,1
1195287289,1381492755,1
1195287289,1411836224,1
1195287289,1411836726,3
1195287289,1411840736,1
1195287289,1412527093,1
1195287289,1442176747,1
1195287289,1505632010,1
1195287289,5813009284,1
1195287289,5813011125,1
1195287289,5813015808,1
1195287289,5813016954,5
1195287289,5813027679,1
1195287289,5813035526,6
1195287289,5813041098,1
1195287289,5813041365,13
1195287289,5813058333,7
1195287289,5813060726,2
1195287289,5813060787,14
1195287289,5813061116,1
1195287289,5813062858,1
1195287289,5813078563,2
1195287289,5813080804,4
1195287289,5813087496,1
1195308770,1035942041,1
1195308770,1039771675,1
1195308770,5813062805,1
1195308999,1070107554,1
1195308999,1105554237,1
1195308999,1133566834,1
1195554644,298944444,2
1195554644,327730878,1
1195554644,329566174,1
1195554644,329772284,1
1195554644,393215048,2
1195554644,419060083,4
1195554644,422191200,1
1195554644,422742649,1
1195554644,422876942,1
1195554644,422877762,2
1195554644,423770604,6
1195554644,548571023,4
1195554644,549385850,18
1195554644,549744594,2
1195554644,576208238,1
1195554644,577373434,2
1195554644,579420623,4
1195554644,580426342,4
1195554644,614081151,1
1195554644,664943511,2
1195554644,666312288,1
1195554644,667754178,1
1195554644,726283852,5
1195554644,762222901,2
1195554644,789765346,12
1195554644,797989902,6
1195554644,819440815,2
1195554644,850760107,20
1195554644,860305498,30
1195554644,884575336,1
1195554644,889414782,25
1195554644,915610725,1
1195554644,915614729,1
1195554644,915615021,4
1195554644,915960293,14
1195554644,915960391,1
1195554644,916305060,39
1195554644,941127873,1
1195554644,943929688,2
1195554644,946304445,1
1195554644,946304488,3
1195554644,946649598,3
1195554644,947663945,1
1195554644,947685488,2
1195554644,948376859,1
1195554644,977002744,6
1195554644,977338882,7
1195554644,977339122,9
1195554644,977697454,2
1195554644,978673646,1
1195554644,978720592,3
1195554644,978724939,1
1195554644,983430664,1
1195554644,1008369816,12
1195554644,1008378609,2
1195554644,1009375310,1
1195554644,1009708586,1
1195554644,1009759779,1
1195554644,1010778549,1
1195554644,1011068028,5
1195554644,1012449420,1
1195554644,1012479469,1
1195554644,1014474192,3
1195554644,1033887446,1
1195554644,1035942041,13
1195554644,1039400328,2
1195554644,1039771675,22
1195554644,1040742857,1
1195554644,1041071176,5
1195554644,1070810640,1
1195554644,1071121755,10
1195554644,1071756308,1
1195554644,1100792636,1
1195554644,1101785977,1
1195554644,1103810192,1
1195554644,1103840073,2
1195554644,1104155212,2
1195554644,1104155523,1
1195554644,1105554237,1
1195554644,1132824528,2
1195554644,1134849005,1
1195554644,1134849078,3
1195554644,1136204852,5
1195554644,1164545788,3
1195554644,1165542823,1
1195554644,1166885674,1
1195554644,1167235720,1
1195554644,1167593263,6
1195554644,1167969148,1
1195554644,1168664374,1
1195554644,1196573432,3
1195554644,1196573821,6
1195554644,1197251489,13
1195554644,1198658803,31
1195554644,1228968232,1
1195554644,1229309429,8
1195554644,1230004806,1
1195554644,1255630350,1
1195554644,1257629175,1
1195554644,1259675035,1
1195554644,1260011966,1
1195554644,1260685629,5
1195554644,1291025031,1
1195554644,1291025603,1
1195554644,1291374677,1
1195554644,1310822912,3
1195554644,1321045723,1
1195554644,1321745141,3
1195554644,1322418547,1
1195554644,1352417198,1
1195554644,1353103963,1
1195554644,5813014693,1
1195554644,5813022923,2
1195554644,5813022949,10
1195554644,5813026514,1
1195554644,5813027997,54
1195554644,5813041705,3
1195554644,5813044992,1
1195554644,5813047616,2
1195554644,5813047763,2
1195554644,5813055834,2
1195554644,5813058388,9
1195554644,5813058518,1
1195554644,5813060701,7
1195554644,5813061177,1
1195554644,5813088458,2
1195554644,5813091680,1
1195559184,298944444,1
1195559184,355651857,1
1195559184,356670712,1
1195559184,357663649,1
1195559184,361364000,1
1195559184,362715189,29
1195559184,449749647,1
1195559184,508447812,3
1195559184,633951900,62
1195559184,665332092,63
1195559184,666312288,1
1195559184,696354016,72
1195559184,788427061,78
1195559184,819440815,66
1195559184,879192161,62
1195559184,946658448,1
1195559184,977002744,1
1195559184,1016192580,1
1195559184,1039400642,2
1195559184,1039771675,1
1195559184,1040117228,1
1195559184,1103840073,1
1195559184,1137279454,62
1195559184,1163898298,1
1195559184,1168660275,53
1195559184,1225290633,55
1195559184,1257283316,1
1195559184,1260011966,1
1195559184,5813020577,1
1195559184,5813027016,3
1195559184,5813045216,1
1195559184,5813047763,1
1195559184,5813061260,1
1195606601,329566174,7
1195606601,356670712,3
1195606601,419060083,1
1195606601,419639581,1
1195606601,423770604,3
1195606601,446714544,1
1195606601,486315287,1
1195606601,486842208,6
1195606601,519046655,9
1195606601,539759172,1
1195606601,544956941,1
1195606601,548571023,1
1195606601,548907426,21
1195606601,549385850,1
1195606601,569736250,1
1195606601,601470598,1
1195606601,611814312,1
1195606601,614081151,1
1195606601,632229278,1
1195606601,633951900,1
1195606601,634595283,25
1195606601,634608015,3
1195606601,640665331,3
1195606601,665314820,1
1195606601,666312288,1
1195606601,673746277,6
1195606601,694670358,2
1195606601,696362840,1
1195606601,700498286,1
1195606601,736286550,1
1195606601,757413552,1
1195606601,760094565,1
1195606601,767313151,2
1195606601,768224139,2
1195606601,768932330,1
1195606601,786989471,3
1195606601,788427061,1
1195606601,788794171,1
1195606601,797989902,2
1195606601,798002859,7
1195606601,818128117,2
1195606601,819828716,6
1195606601,819828986,1
1195606601,828934059,1
1195606601,849163019,1
1195606601,849175947,3
1195606601,850855138,2
1195606601,858933153,2
1195606601,859714144,6
1195606601,859977121,11
1195606601,862036858,6
1195606601,878380399,1
1195606601,878742820,2
1195606601,880202324,2
1195606601,880875861,2
1195606601,881220948,5
1195606601,881889906,1
1195606601,882200934,1
1195606601,884916660,1
1195606601,884921015,1
1195606601,885253534,1
1195606601,890671753,3
1195606601,893741163,3
1195606601,909414983,1
1195606601,910438484,1
1195606601,911915224,1
1195606601,912488890,3
1195606601,915610732,1
1195606601,915947054,2
1195606601,916305060,1
1195606601,922069357,1
1195606601,922146751,4
1195606601,923787513,3
1195606601,923809011,5
1195606601,925548084,5
1195606601,942496391,1
1195606601,943921162,2
1195606601,943955813,3
1195606601,946304445,4
1195606601,946304488,1
1195606601,947685488,1
1195606601,953414780,2
1195606601,956212778,1
1195606601,973954598,1
1195606601,974645472,2
1195606601,976993950,1
1195606601,977006924,4
1195606601,977335118,2
1195606601,977335129,5
1195606601,977339225,6
1195606601,977343309,2
1195606601,978021140,40
1195606601,987877232,6
1195606601,988269593,1
1195606601,988567837,1
1195606601,988909130,2
1195606601,989228019,1
1195606601,1002999221,2
1195606601,1005261469,4
1195606601,1008037566,2
1195606601,1008041892,2
1195606601,1008041969,4
1195606601,1008369709,7
1195606601,1008378448,2
1195606601,1008714991,3
1195606601,1009051653,2
1195606601,1012112486,1
1195606601,1012112513,2
1195606601,1012479469,1
1195606601,1016192580,9
1195606601,1020280792,1
1195606601,1036753721,1
1195606601,1039068185,3
1195606601,1039081028,6
1195606601,1039400223,3
1195606601,1039400328,1
1195606601,1039404729,2
1195606601,1039413386,8
1195606601,1039422171,1
1195606601,1039754434,1
1195606601,1039767525,2
1195606601,1039775880,5
1195606601,1043514011,2
1195606601,1043518343,2
1195606601,1045268099,1
1195606601,1048975307,6
1195606601,1049351868,1
1195606601,1050935614,1
1195606601,1051980223,3
1195606601,1066088381,2
1195606601,1070102684,3
1195606601,1070103331,4
1195606601,1070107235,1
1195606601,1070111661,1
1195606601,1070120153,4
1195606601,1070430962,2
1195606601,1070439674,3
1195606601,1070443716,1
1195606601,1070784934,22
1195606601,1072503172,2
1195606601,1072818198,1
1195606601,1072844208,1
1195606601,1074860632,1
1195606601,1076293806,1
1195606601,1081755066,1
1195606601,1100788127,4
1195606601,1100796838,1
1195606601,1100796921,6
1195606601,1100797044,5
1195606601,1100801075,2
1195606601,1100801188,1
1195606601,1101142083,1
1195606601,1101142279,4
1195606601,1101474458,4
1195606601,1101487727,1
1195606601,1105886434,2
1195606601,1106857669,4
1195606601,1111753990,1
1195606601,1112777131,1
1195606601,1128434325,1
1195606601,1131822530,1
1195606601,1131822654,1
1195606601,1131826900,9
1195606601,1131827390,3
1195606601,1131827565,9
1195606601,1131831702,3
1195606601,1131836229,1
1195606601,1131836336,1
1195606601,1132150724,2
1195606601,1132168481,5
1195606601,1132168616,18
1195606601,1132168736,3
1195606601,1132172898,3
1195606601,1132526832,2
1195606601,1132846376,1
1195606601,1133208889,2
1195606601,1133890586,3
1195606601,1137288015,2
1195606601,1143129698,1
1195606601,1162862710,2
1195606601,1162871168,1
1195606601,1163190900,1
1195606601,1163194940,3
1195606601,1163199311,5
1195606601,1163228703,1
1195606601,1163574511,2
1195606601,1163880830,1
1195606601,1163894164,4
1195606601,1164209179,1
1195606601,1164243389,4
1195606601,1168603800,8
1195606601,1169260589,1
1195606601,1194912241,4
1195606601,1194937249,3
1195606601,1194937327,2
1195606601,1194937507,2
1195606601,1195256943,1
1195606601,1195947727,4
1195606601,1197967828,1
1195606601,1200027441,2
1195606601,1224590555,1
1195606601,1225290633,1
1195606601,1225955443,4
1195606601,1226632700,4
1195606601,1227004352,1
1195606601,1257322613,2
1195606601,1257698024,1
1195606601,1258012888,4
1195606601,1259097611,1
1195606601,1289082813,1
1195606601,1289359184,6
1195606601,1289725803,1
1195606601,1291845900,2
1195606601,1293896697,3
1195606601,1321430335,4
1195606601,1324430237,1
1195606601,1350837738,1
1195606601,1351756766,4
1195606601,1354139941,1
1195606601,1382503090,1
1195606601,1413813658,4
1195606601,5812983636,2
1195606601,5812983734,1
1195606601,5812983846,9
1195606601,5812983883,3
1195606601,5812988606,1
1195606601,5813014688,4
1195606601,5813015995,3
1195606601,5813016900,2
1195606601,5813021247,11
1195606601,5813021963,1
1195606601,5813022809,1
1195606601,5813022922,11
1195606601,5813022949,1
1195606601,5813027016,1
1195606601,5813037866,2
1195606601,5813041365,1
1195606601,5813041681,1
1195606601,5813041796,21
1195606601,5813047616,2
1195606601,5813048182,2
1195606601,5813053846,1
1195606601,5813053851,2
1195606601,5813056410,3
1195606601,5813057274,2
1195606601,5813057738,1
1195606601,5813058422,6
1195606601,5813060701,1
1195606601,5813060726,1
1195606601,5813061260,3
1195606601,5813061541,8
1195606601,5813061722,26
1195606601,5813062592,4
1195606601,5813062647,2
1195606601,5813062805,2
1195606601,5813062858,5
1195606601,5813065004,3
1195606601,5813075728,1
1195606601,5813075748,5
1195606601,5813076043,1
1195606601,5813078563,1
1195606601,5813079193,4
1195606601,5813086586,2
1195606601,5813087837,1
1195606601,5813128542,1
1195619486,634595283,1
1195619486,760094565,1
1195619486,912488890,1
1195619486,1039076390,1
1195619486,1132884644,1
1195619486,1163574511,1
1195632413,362715189,16
1195632413,386280932,2
1195632413,486315287,24
1195632413,548907426,2
1195632413,602852509,3
1195632413,638074940,1
1195632413,665332092,2
1195632413,673746277,1
1195632413,707539688,1
1195632413,725368734,1
1195632413,766863785,1
1195632413,787374226,4
1195632413,788400963,11
1195632413,797989902,1
1195632413,798002859,3
1195632413,826659627,1
1195632413,848480760,6
1195632413,879192161,5
1195632413,881493195,1
1195632413,890671753,1
1195632413,911569552,1
1195632413,911915224,1
1195632413,912186689,3
1195632413,941127873,1
1195632413,952166828,10
1195632413,977339122,3
1195632413,977352235,1
1195632413,978358080,2
1195632413,1002999221,1
1195632413,1005261469,1
1195632413,1008378448,3
1195632413,1009768220,1
1195632413,1013883644,1
1195632413,1039068185,3
1195632413,1039076712,4
1195632413,1039076835,1
1195632413,1039400328,1
1195632413,1039400642,6
1195632413,1039425930,1
1195632413,1039767525,2
1195632413,1039775880,1
1195632413,1043518343,1
1195632413,1066420480,3
1195632413,1069766271,2
1195632413,1070111661,1
1195632413,1070754701,3
1195632413,1070806511,5
1195632413,1071505774,1
1195632413,1072503117,2
1195632413,1072507501,10
1195632413,1100792636,10
1195632413,1101452892,2
1195632413,1101452928,24
1195632413,1101487727,1
1195632413,1101500218,1
1195632413,1101500501,1
1195632413,1101806834,1
1195632413,1101845661,14
1195632413,1102191192,1
1195632413,1107224914,1
1195632413,1107233491,3
1195632413,1129772186,1
1195632413,1132483817,1
1195632413,1132530992,1
1195632413,1132884644,1
1195632413,1133571702,3
1195632413,1133925083,3
1195632413,1135941581,18
1195632413,1137279454,3
1195632413,1159123802,1
1195632413,1165301494,1
1195632413,1195973360,1
1195632413,1195999722,2
1195632413,1199327859,9
1195632413,1219544166,6
1195632413,1225251556,1
1195632413,1226347969,1
1195632413,1227349691,2
1195632413,1257288066,21
1195632413,1257629168,1
1195632413,1292514773,2
1195632413,1319439500,1
1195632413,1320480289,6
1195632413,1320825799,3
1195632413,1321162590,6
1195632413,1321749057,1
1195632413,1351869732,7
1195632413,1351874277,1
1195632413,1353557185,1
1195632413,5812980666,10
1195632413,5812988505,1
1195632413,5813022949,2
1195632413,5813027016,19
1195632413,5813044712,1
1195632413,5813057274,17
1195632413,5813057464,1
1195632413,5813063375,1
1195632413,5813075613,3
1195632413,5813081494,2
1195632413,5813088641,15
1195654341,1008378609,2
1195654341,1012449420,2
1195654341,1257629168,2
1195658585,203598499,1
1195658585,265655867,1
1195658585,884575336,1
1195658585,885948438,1
1195658585,886622166,1
1195658585,948346463,6
1195658585,948346519,2
1195658585,948704521,1
1195658585,1009708603,1
1195658585,1011076931,1
1195658585,1067331159,1
1195658585,1073457310,1
1195658585,1168387674,1
1195658585,1443272825,1
1195658585,1504621994,1
1195658585,1536986560,1
1195658585,5813009324,1
1195658585,5813016553,1
1195891557,513784136,1
1195891557,578936675,4
1195891557,607933758,3
1195891557,614081151,1
1195891557,705463539,2
1195891557,707539688,1
1195891557,733203990,4
1195891557,736286550,1
1195891557,766863785,1
1195891557,767313151,1
1195891557,817678848,1
1195891557,858047578,1
1195891557,890425079,1
1195891557,912583959,1
1195891557,915605943,2
1195891557,915964748,1
1195891557,921814579,1
1195891557,946300206,1
1195891557,946300310,1
1195891557,946308462,2
1195891557,947685653,1
1195891557,951808062,1
1195891557,976994022,2
1195891557,977006924,1
1195891557,977339390,1
1195891557,977697611,1
1195891557,983426636,1
1195891557,1008024276,3
1195891557,1014461486,1
1195891557,1014474192,1
1195891557,1039063931,1
1195891557,1039080957,1
1195891557,1039085109,1
1195891557,1039400642,1
1195891557,1044800536,1
1195891557,1044918145,2
1195891557,1049351868,1
1195891557,1064577636,1
1195891557,1070102904,1
1195891557,1071496918,1
1195891557,1071760480,1
1195891557,1072533704,3
1195891557,1076293806,1
1195891557,1100801188,1
1195891557,1102191395,1
1195891557,1102804327,1
1195891557,1106888382,2
1195891557,1136248041,1
1195891557,1136252170,1
1195891557,1138026774,1
1195891557,1164187272,2
1195891557,1165305889,2
1195891557,1166674437,1
1195891557,1166890100,2
1195891557,1194246820,1
1195891557,1197251489,1
1195891557,1230018050,1
1195891557,1291374677,1
1195891557,1322090599,1
1195891557,1345061120,2
