bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
1248761685,vDeltaE_C3,vDeltaE,127,1000,639,1000,75,301844394,Traced,False,Roughly traced,PDM04,306.0,"[20957, 9871, 18120]","{'CX': {'pre': 127, 'post': 1000, 'downstream': 639, 'upstream': 1000, 'mito': 68, 'dark': 64, 'light': 2, 'medium': 2}, 'FB': {'pre': 127, 'post': 1000, 'downstream': 639, 'upstream': 1000, 'mito': 68, 'dark': 64, 'light': 2, 'medium': 2}, 'FBl6': {'pre': 65, 'post': 289, 'downstream': 312, 'upstream': 289, 'mito': 24, 'dark': 24}, 'FB-column3': {'pre': 75, 'post': 681, 'downstream': 378, 'upstream': 681, 'mito': 47, 'dark': 44, 'light': 2, 'medium': 1}, 'FBl5': {'pre': 60, 'post': 284, 'downstream': 316, 'upstream': 284, 'mito': 25, 'dark': 24, 'medium': 1}, 'FBl4': {'post': 25, 'upstream': 25, 'mito': 1, 'light': 1}, 'FBl3': {'pre': 2, 'post': 172, 'downstream': 11, 'upstream': 172, 'mito': 5, 'dark': 5}, 'FBl2': {'post': 176, 'upstream': 176, 'mito': 9, 'dark': 8, 'medium': 1}, 'FBl1': {'post': 54, 'upstream': 54, 'mito': 4, 'dark': 3, 'light': 1}}",FB123D0FB6v,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'FBl5', 'FBl6']","['CX', 'FB', 'FB-column3', 'FBl3', 'FBl5', 'FBl6']"
1248765883,PFNp_d(PB01a)_R9_C2,PFNp_d,23,167,133,167,18,109632660,Traced,False,Roughly traced,PDM04,236.0,"[19297, 9446, 17496]","{'CX': {'pre': 23, 'post': 165, 'downstream': 133, 'upstream': 165, 'mito': 13, 'dark': 13}, 'PB': {'post': 43, 'upstream': 43, 'mito': 2, 'dark': 2}, 'PB(R9)': {'post': 43, 'upstream': 43, 'mito': 2, 'dark': 2}, 'FB': {'pre': 21, 'post': 38, 'downstream': 125, 'upstream': 38, 'mito': 6, 'dark': 6}, 'FBl1': {'pre': 21, 'post': 38, 'downstream': 125, 'upstream': 38, 'mito': 6, 'dark': 6}, 'NO': {'pre': 2, 'post': 84, 'downstream': 8, 'upstream': 84, 'mito': 5, 'dark': 5}, 'NO(L)': {'pre': 2, 'post': 84, 'downstream': 8, 'upstream': 84, 'mito': 5, 'dark': 5}, 'NO1(L)': {'post': 1, 'upstream': 1}, 'NO3(L)': {'pre': 2, 'post': 83, 'downstream': 8, 'upstream': 83, 'mito': 5, 'dark': 5}}",PFNp_d,"['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO1(L)', 'NO3(L)', 'PB', 'PB(R9)']","['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO3(L)']"
1248770299,PFNp_c(PB01c)_R9_C1,PFNp_c,105,472,729,472,83,248764575,Traced,False,Roughly traced,PDM04,236.0,"[21262, 9200, 17216]","{'CX': {'pre': 105, 'post': 470, 'downstream': 729, 'upstream': 470, 'mito': 60, 'dark': 60}, 'PB': {'post': 128, 'upstream': 128, 'mito': 8, 'dark': 8}, 'PB(R9)': {'post': 128, 'upstream': 128, 'mito': 8, 'dark': 8}, 'FB': {'pre': 67, 'post': 31, 'downstream': 490, 'upstream': 31, 'mito': 17, 'dark': 17}, 'FBl2': {'pre': 7, 'post': 6, 'downstream': 46, 'upstream': 6, 'mito': 2, 'dark': 2}, 'FBl1': {'pre': 60, 'post': 25, 'downstream': 444, 'upstream': 25, 'mito': 15, 'dark': 15}, 'NO': {'pre': 38, 'post': 311, 'downstream': 239, 'upstream': 311, 'mito': 35, 'dark': 35}, 'NO(L)': {'pre': 38, 'post': 311, 'downstream': 239, 'upstream': 311, 'mito': 35, 'dark': 35}, 'NO3(L)': {'pre': 38, 'post': 311, 'downstream': 239, 'upstream': 311, 'mito': 34, 'dark': 34}}",PFNp_c,"['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R9)']","['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)']"
1249098248,PFNp_c(PB01c)_R9_C1,PFNp_c,95,414,667,414,81,245492361,Traced,False,Roughly traced,PDM04,236.0,"[20929, 9276, 16624]","{'CX': {'pre': 94, 'post': 414, 'downstream': 665, 'upstream': 414, 'mito': 57, 'dark': 57}, 'PB': {'post': 118, 'upstream': 118, 'mito': 7, 'dark': 7}, 'PB(R9)': {'post': 118, 'upstream': 118, 'mito': 7, 'dark': 7}, 'FB': {'pre': 63, 'post': 32, 'downstream': 455, 'upstream': 32, 'mito': 20, 'dark': 20}, 'FBl2': {'pre': 3, 'post': 2, 'downstream': 24, 'upstream': 2}, 'FBl1': {'pre': 60, 'post': 30, 'downstream': 431, 'upstream': 30, 'mito': 20, 'dark': 20}, 'NO': {'pre': 31, 'post': 264, 'downstream': 210, 'upstream': 264, 'mito': 30, 'dark': 30}, 'NO(L)': {'pre': 31, 'post': 264, 'downstream': 210, 'upstream': 264, 'mito': 30, 'dark': 30}, 'NO3(L)': {'pre': 31, 'post': 264, 'downstream': 210, 'upstream': 264, 'mito': 29, 'dark': 29}}",PFNp_c,"['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R9)']","['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)']"
1249098351,vDeltaM_C3,vDeltaM,30,173,203,173,24,140856055,Traced,False,Roughly traced,PDM04,236.0,"[21432, 9036, 18000]","{'CX': {'pre': 30, 'post': 171, 'downstream': 203, 'upstream': 171, 'mito': 16, 'dark': 16}, 'FB': {'pre': 30, 'post': 165, 'downstream': 203, 'upstream': 165, 'mito': 16, 'dark': 16}, 'FBl5': {'pre': 4, 'post': 7, 'downstream': 25, 'upstream': 7, 'mito': 2, 'dark': 2}, 'FB-column3': {'pre': 28, 'post': 141, 'downstream': 184, 'upstream': 141, 'mito': 10, 'dark': 10}, 'FBl4': {'pre': 26, 'post': 135, 'downstream': 178, 'upstream': 135, 'mito': 8, 'dark': 8}, 'FBl3': {'post': 11, 'upstream': 11, 'mito': 1, 'dark': 1}, 'mALT(R)': {'post': 1, 'upstream': 1, 'mito': 1, 'dark': 1}, 'FBl2': {'post': 2, 'upstream': 2, 'mito': 2, 'dark': 2}, 'FBl1': {'post': 10, 'upstream': 10, 'mito': 3, 'dark': 3}, 'NO': {'post': 6, 'upstream': 6}, 'NO(L)': {'post': 6, 'upstream': 6}, 'NO3(L)': {'post': 6, 'upstream': 6}}",FB1vD0FB4,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'FBl5', 'NO', 'NO(L)', 'NO3(L)', 'mALT(R)']","['CX', 'FB', 'FB-column3', 'FBl4', 'FBl5']"
1249098449,vDeltaM_C3,vDeltaM,48,294,300,294,36,166542259,Traced,False,Roughly traced,PDM04,236.0,"[20444, 8922, 18280]","{'CX': {'pre': 48, 'post': 293, 'downstream': 300, 'upstream': 293, 'mito': 27, 'dark': 27}, 'FB': {'pre': 48, 'post': 293, 'downstream': 300, 'upstream': 293, 'mito': 27, 'dark': 27}, 'FBl4': {'pre': 47, 'post': 239, 'downstream': 294, 'upstream': 239, 'mito': 18, 'dark': 18}, 'FB-column3': {'pre': 38, 'post': 197, 'downstream': 238, 'upstream': 197, 'mito': 16, 'dark': 16}, 'FBl5': {'pre': 1, 'post': 19, 'downstream': 6, 'upstream': 19, 'mito': 1, 'dark': 1}, 'FBl2': {'post': 2, 'upstream': 2, 'mito': 3, 'dark': 3}, 'FBl3': {'post': 2, 'upstream': 2, 'mito': 2, 'dark': 2}, 'FBl1': {'post': 31, 'upstream': 31, 'mito': 3, 'dark': 3}}",FB1vD0FB4,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'FBl5']","['CX', 'FB', 'FB-column3', 'FBl4', 'FBl5']"
1249102842,PFNp_d(PB01a)_R8_C3,PFNp_d,29,138,141,138,21,126324189,Traced,False,Roughly traced,PDM04,236.0,"[21011, 8927, 18184]","{'CX': {'pre': 23, 'post': 133, 'downstream': 114, 'upstream': 133, 'mito': 14, 'dark': 14}, 'PB': {'post': 17, 'upstream': 17}, 'PB(R8)': {'post': 10, 'upstream': 10}, 'PB(R9)': {'post': 7, 'upstream': 7}, 'FB': {'pre': 23, 'post': 96, 'downstream': 114, 'upstream': 96, 'mito': 13, 'dark': 13}, 'FBl4': {'pre': 5, 'post': 45, 'downstream': 32, 'upstream': 45, 'mito': 3, 'dark': 3}, 'FB-column3': {'post': 6, 'upstream': 6}, 'FBl3': {'pre': 3, 'post': 29, 'downstream': 12, 'upstream': 29, 'mito': 1, 'dark': 1}, 'FBl2': {'pre': 4, 'post': 11, 'downstream': 16, 'upstream': 11, 'mito': 4, 'dark': 4}, 'FBl1': {'pre': 11, 'post': 11, 'downstream': 54, 'upstream': 11, 'mito': 5, 'dark': 5}, 'NO': {'post': 20, 'upstream': 20, 'mito': 1, 'dark': 1}, 'NO(L)': {'post': 20, 'upstream': 20, 'mito': 1, 'dark': 1}, 'NO3(L)': {'post': 20, 'upstream': 20, 'mito': 1, 'dark': 1}}",PFNp_d,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R8)', 'PB(R9)']","['CX', 'FB', 'FBl1', 'FBl2', 'FBl3', 'FBl4']"
1249443550,vDeltaL_C0,vDeltaL,35,291,210,291,45,141352779,Traced,False,Roughly traced,PDM04,236.0,"[20897, 10472, 17928]","{'CX': {'pre': 35, 'post': 282, 'downstream': 210, 'upstream': 282, 'mito': 33, 'dark': 31, 'light': 2}, 'FB': {'pre': 35, 'post': 280, 'downstream': 210, 'upstream': 280, 'mito': 33, 'dark': 31, 'light': 2}, 'FBl5': {'pre': 8, 'post': 20, 'downstream': 43, 'upstream': 20, 'mito': 6, 'dark': 5, 'light': 1}, 'FBl4': {'pre': 27, 'post': 200, 'downstream': 167, 'upstream': 200, 'mito': 21, 'dark': 20, 'light': 1}, 'FBl3': {'post': 23, 'upstream': 23, 'mito': 1, 'dark': 1}, 'mALT(R)': {'post': 5, 'upstream': 5}, 'AB(R)': {'post': 2, 'upstream': 2}, 'FBl2': {'post': 3, 'upstream': 3, 'mito': 2, 'dark': 2}, 'FBl1': {'post': 34, 'upstream': 34, 'mito': 3, 'dark': 3}}",FB1vD0FB4,"['AB(R)', 'CX', 'FB', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'FBl5', 'mALT(R)']","['CX', 'FB', 'FBl4', 'FBl5']"
1249763220,PFNp_c(PB01c)_R9_C1,PFNp_c,85,466,607,466,71,230917019,Traced,False,Roughly traced,PDM04,335.0,"[21767, 8502, 22104]","{'CX': {'pre': 83, 'post': 463, 'downstream': 599, 'upstream': 463, 'mito': 51, 'dark': 51}, 'PB': {'post': 138, 'upstream': 138, 'mito': 5, 'dark': 5}, 'PB(R9)': {'post': 138, 'upstream': 138, 'mito': 5, 'dark': 5}, 'mALT(R)': {'pre': 2, 'post': 1, 'downstream': 8, 'upstream': 1, 'mito': 1, 'dark': 1}, 'FB': {'pre': 44, 'post': 28, 'downstream': 337, 'upstream': 28, 'mito': 15, 'dark': 15}, 'FBl2': {'pre': 1, 'post': 1, 'downstream': 4, 'upstream': 1, 'mito': 1, 'dark': 1}, 'FBl1': {'pre': 43, 'post': 27, 'downstream': 333, 'upstream': 27, 'mito': 14, 'dark': 14}, 'NO': {'pre': 39, 'post': 297, 'downstream': 262, 'upstream': 297, 'mito': 31, 'dark': 31}, 'NO(L)': {'pre': 39, 'post': 297, 'downstream': 262, 'upstream': 297, 'mito': 31, 'dark': 31}, 'NO3(L)': {'pre': 39, 'post': 297, 'downstream': 262, 'upstream': 297, 'mito': 31, 'dark': 31}}",PFNp_c,"['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R9)', 'mALT(R)']","['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)', 'mALT(R)']"
1249763369,PFNp_d(PB01a)_R9_C2,PFNp_d,16,103,92,103,18,112838515,Traced,False,Roughly traced,PDM04,235.0,"[21362, 8581, 21388]","{'CX': {'pre': 13, 'post': 95, 'downstream': 79, 'upstream': 95, 'mito': 8, 'dark': 8}, 'PB': {'post': 22, 'upstream': 22}, 'PB(R9)': {'post': 22, 'upstream': 22}, 'FB': {'pre': 13, 'post': 42, 'downstream': 79, 'upstream': 42, 'mito': 7, 'dark': 7}, 'FBl4': {'pre': 1, 'post': 9, 'downstream': 5, 'upstream': 9}, 'FBl3': {'post': 16, 'upstream': 16, 'mito': 2, 'dark': 2}, 'mALT(R)': {'pre': 2, 'post': 4, 'downstream': 8, 'upstream': 4, 'mito': 3, 'dark': 3}, 'FBl2': {'post': 1, 'upstream': 1}, 'FBl1': {'pre': 12, 'post': 16, 'downstream': 74, 'upstream': 16, 'mito': 5, 'dark': 5}, 'NO': {'post': 31, 'upstream': 31, 'mito': 1, 'dark': 1}, 'NO(L)': {'post': 31, 'upstream': 31, 'mito': 1, 'dark': 1}, 'NO3(L)': {'post': 31, 'upstream': 31, 'mito': 1, 'dark': 1}}",PFNp_d,"['CX', 'FB', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R9)', 'mALT(R)']","['CX', 'FB', 'FBl1', 'FBl4', 'mALT(R)']"
1249772294,,,0,13,0,13,0,1288636,Assign,,0.5assign,,,,"{'CX': {'post': 13}, 'PB': {'post': 13}, 'PB(R9)': {'post': 13}}",,"['CX', 'PB', 'PB(R9)']",[]
1249892614,vDeltaM_C8,vDeltaM,34,196,206,196,31,114129069,Traced,False,Roughly traced,PDM04,241.0,"[32023, 10491, 17880]","{'CX': {'pre': 34, 'post': 194, 'downstream': 206, 'upstream': 194, 'mito': 25, 'dark': 25}, 'FB': {'pre': 34, 'post': 194, 'downstream': 206, 'upstream': 194, 'mito': 25, 'dark': 25}, 'FBl5': {'pre': 7, 'post': 10, 'downstream': 56, 'upstream': 10, 'mito': 2, 'dark': 2}, 'FBl4': {'pre': 27, 'post': 129, 'downstream': 150, 'upstream': 129, 'mito': 17, 'dark': 17}, 'FBl3': {'post': 11, 'upstream': 11}, 'FBl2': {'post': 1, 'upstream': 1, 'mito': 2, 'dark': 2}, 'mALT(L)': {'post': 1, 'upstream': 1, 'mito': 3, 'dark': 3}, 'FBl1': {'post': 43, 'upstream': 43, 'mito': 4, 'dark': 4}}",FB1vD0FB4,"['CX', 'FB', 'FBl1', 'FBl2', 'FBl3', 'FBl4', 'FBl5', 'mALT(L)']","['CX', 'FB', 'FBl4', 'FBl5']"
1250113157,PFNp_b(PB01b)_R9_C1,PFNp_b,50,185,257,185,30,138462094,Traced,False,Roughly traced,PDM04,270.0,"[21249, 9001, 21304]","{'CX': {'pre': 50, 'post': 183, 'downstream': 257, 'upstream': 183, 'mito': 22, 'dark': 21, 'medium': 1}, 'PB': {'post': 47, 'upstream': 47, 'mito': 2, 'dark': 2}, 'PB(R9)': {'post': 47, 'upstream': 47, 'mito': 2, 'dark': 2}, 'FB': {'pre': 19, 'post': 11, 'downstream': 119, 'upstream': 11, 'mito': 6, 'dark': 6}, 'FBl2': {'pre': 1, 'post': 3, 'downstream': 5, 'upstream': 3}, 'FBl1': {'pre': 18, 'post': 8, 'downstream': 114, 'upstream': 8, 'mito': 6, 'dark': 6}, 'NO': {'pre': 31, 'post': 125, 'downstream': 138, 'upstream': 125, 'mito': 14, 'dark': 13, 'medium': 1}, 'NO(L)': {'pre': 31, 'post': 125, 'downstream': 138, 'upstream': 125, 'mito': 14, 'dark': 13, 'medium': 1}, 'NO3(L)': {'pre': 31, 'post': 125, 'downstream': 138, 'upstream': 125, 'mito': 14, 'dark': 13, 'medium': 1}, 'VMNP': {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}, 'VES(L)': {'post': 2, 'upstream': 2, 'mito': 1, 'dark': 1}}",PFNp_b,"['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R9)', 'VES(L)', 'VMNP']","['CX', 'FB', 'FBl1', 'FBl2', 'NO', 'NO(L)', 'NO3(L)']"
1250113288,PFNp_e(PB01a)_R9_C2,PFNp_e,77,376,509,376,74,201082822,Traced,False,Roughly traced,PDM04,335.0,"[21801, 8503, 21168]","{'CX': {'pre': 74, 'post': 373, 'downstream': 495, 'upstream': 373, 'mito': 46, 'dark': 46}, 'PB': {'pre': 1, 'post': 119, 'downstream': 4, 'upstream': 119, 'mito': 4, 'dark': 4}, 'PB(R9)': {'pre': 1, 'post': 119, 'downstream': 4, 'upstream': 119, 'mito': 4, 'dark': 4}, 'mALT(R)': {'pre': 3, 'post': 1, 'downstream': 14, 'upstream': 1, 'mito': 2, 'dark': 2}, 'FB': {'pre': 32, 'post': 23, 'downstream': 221, 'upstream': 23, 'mito': 16, 'dark': 16}, 'FBl1': {'pre': 32, 'post': 23, 'downstream': 221, 'upstream': 23, 'mito': 15, 'dark': 15}, 'NO': {'pre': 41, 'post': 231, 'downstream': 270, 'upstream': 231, 'mito': 26, 'dark': 26}, 'NO(L)': {'pre': 41, 'post': 231, 'downstream': 270, 'upstream': 231, 'mito': 26, 'dark': 26}, 'NO3(L)': {'pre': 41, 'post': 231, 'downstream': 270, 'upstream': 231, 'mito': 26, 'dark': 26}}",PFNp_e,"['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R9)', 'mALT(R)']","['CX', 'FB', 'FBl1', 'NO', 'NO(L)', 'NO3(L)', 'PB', 'PB(R9)', 'mALT(R)']"
1250233662,vDeltaC_C0,vDeltaC,98,524,507,524,58,220595824,Traced,False,Roughly traced,PDM04,261.0,"[31934, 11424, 17872]","{'CX': {'pre': 97, 'post': 520, 'downstream': 504, 'upstream': 520, 'mito': 47, 'dark': 46, 'medium': 1}, 'FB': {'pre': 97, 'post': 519, 'downstream': 504, 'upstream': 519, 'mito': 47, 'dark': 46, 'medium': 1}, 'FBl7': {'pre': 81, 'post': 283, 'downstream': 419, 'upstream': 283, 'mito': 30, 'dark': 30}, 'FB-column3': {'post': 4, 'upstream': 4, 'mito': 1, 'dark': 1}, 'FBl6': {'pre': 16, 'post': 164, 'downstream': 85, 'upstream': 164, 'mito': 11, 'dark': 10, 'medium': 1}, 'PB': {'post': 1, 'upstream': 1}, 'PB(L9)': {'post': 1, 'upstream': 1}, 'FBl2': {'post': 11, 'upstream': 11, 'mito': 3, 'dark': 3}, 'FBl3': {'post': 1, 'upstream': 1}, 'FBl1': {'post': 60, 'upstream': 60, 'mito': 3, 'dark': 3}}",FB1D0FB7_2,"['CX', 'FB', 'FB-column3', 'FBl1', 'FBl2', 'FBl3', 'FBl6', 'FBl7', 'PB', 'PB(L9)']","['CX', 'FB', 'FBl6', 'FBl7']"
1250449744,,,0,12,0,12,0,387256,Assign,,0.5assign,,,,"{'CX': {'post': 12}, 'PB': {'post': 12}, 'PB(R9)': {'post': 12}}",,"['CX', 'PB', 'PB(R9)']",[]
1250790481,,,0,12,0,12,0,658193,Orphan,,Orphan,,,,"{'CX': {'post': 12}, 'PB': {'post': 12}, 'PB(R9)': {'post': 12}}",,"['CX', 'PB', 'PB(R9)']",[]
1250791451,,,0,13,0,13,0,619844,Assign,,0.5assign,,,,"{'CX': {'post': 13}, 'PB': {'post': 13}, 'PB(R9)': {'post': 13}}",,"['CX', 'PB', 'PB(R9)']",[]
1250920325,vDeltaA_a(AB)_C0,vDeltaA_a,70,333,381,333,48,139418506,Traced,False,Traced,PDM04,296.5,"[31956, 12124, 18160]","{'CX': {'pre': 70, 'post': 320, 'downstream': 381, 'upstream': 320, 'mito': 39, 'dark': 35, 'light': 1, 'medium': 3}, 'FB': {'pre': 69, 'post': 251, 'downstream': 374, 'upstream': 251, 'mito': 33, 'dark': 30, 'light': 1, 'medium': 2}, 'FBl8': {'pre': 59, 'post': 177, 'downstream': 320, 'upstream': 177, 'mito': 24, 'dark': 22, 'light': 1, 'medium': 1}, 'LX(R)': {'post': 2, 'upstream': 2}, 'BU(R)': {'post': 2, 'upstream': 2}, 'LX(L)': {'post': 4, 'upstream': 4, 'mito': 1, 'dark': 1}, 'BU(L)': {'post': 4, 'upstream': 4, 'mito': 1, 'dark': 1}, 'FBl7': {'post': 1, 'upstream': 1}, 'INP': {'post': 1, 'upstream': 1}, 'ICL(L)': {'post': 1, 'upstream': 1}, 'AB(L)': {'pre': 1, 'post': 69, 'downstream': 7, 'upstream': 69, 'mito': 6, 'dark': 5, 'medium': 1}, 'FBl1': {'pre': 9, 'post': 49, 'downstream': 51, 'upstream': 49, 'mito': 8, 'dark': 7, 'medium': 1}, 'FBl2': {'pre': 1, 'post': 24, 'downstream': 3, 'upstream': 24, 'mito': 1, 'dark': 1}, 'mALT(L)': {'post': 2, 'upstream': 2}}",AF,"['AB(L)', 'BU(L)', 'BU(R)', 'CX', 'FB', 'FBl1', 'FBl2', 'FBl7', 'FBl8', 'ICL(L)', 'INP', 'LX(L)', 'LX(R)', 'mALT(L)']","['AB(L)', 'CX', 'FB', 'FBl1', 'FBl2', 'FBl8']"
1250924355,vDeltaA_a(AB)_C0,vDeltaA_a,62,300,367,300,50,109601068,Traced,False,Roughly traced,PDM04,256.0,"[32773, 12054, 17680]","{'CX': {'pre': 61, 'post': 291, 'downstream': 364, 'upstream': 291, 'mito': 42, 'dark': 41, 'light': 1}, 'FB': {'pre': 53, 'post': 220, 'downstream': 297, 'upstream': 220, 'mito': 30, 'dark': 29, 'light': 1}, 'FBl8': {'pre': 49, 'post': 193, 'downstream': 260, 'upstream': 193, 'mito': 23, 'dark': 22, 'light': 1}, 'LX(L)': {'post': 6, 'upstream': 6}, 'BU(L)': {'post': 6, 'upstream': 6}, 'INP': {'post': 1, 'upstream': 1}, 'ICL(L)': {'post': 1, 'upstream': 1}, 'AB(L)': {'pre': 8, 'post': 71, 'downstream': 67, 'upstream': 71, 'mito': 12, 'dark': 12}, 'FBl2': {'pre': 2, 'post': 17, 'downstream': 21, 'upstream': 17, 'mito': 1, 'dark': 1}, 'FBl1': {'pre': 2, 'post': 10, 'downstream': 16, 'upstream': 10, 'mito': 4, 'dark': 4}}",AF,"['AB(L)', 'BU(L)', 'CX', 'FB', 'FBl1', 'FBl2', 'FBl8', 'ICL(L)', 'INP', 'LX(L)']","['AB(L)', 'CX', 'FB', 'FBl1', 'FBl2', 'FBl8']"
1251265590,PFNp_b(PB01b)_L9_C8,PFNp_b,48,129,266,129,32,122289121,Traced,False,Roughly traced,PDM04,280.0,"[31522, 9617, 20320]","{'CX': {'pre': 45, 'post': 127, 'downstream': 258, 'upstream': 127, 'mito': 23, 'dark': 23}, 'PB': {'post': 14, 'upstream': 14, 'mito': 4, 'dark': 4}, 'PB(L9)': {'post': 14, 'upstream': 14, 'mito': 4, 'dark': 4}, 'mALT(L)': {'pre': 2, 'post': 2, 'downstream': 5, 'upstream': 2, 'mito': 1, 'dark': 1}, 'FB': {'pre': 21, 'post': 10, 'downstream': 140, 'upstream': 10, 'mito': 6, 'dark': 6}, 'FBl1': {'pre': 21, 'post': 10, 'downstream': 140, 'upstream': 10, 'mito': 6, 'dark': 6}, 'NO': {'pre': 24, 'post': 103, 'downstream': 118, 'upstream': 103, 'mito': 13, 'dark': 13}, 'NO(R)': {'pre': 24, 'post': 103, 'downstream': 118, 'upstream': 103, 'mito': 13, 'dark': 13}, 'NO3(R)': {'pre': 24, 'post': 103, 'downstream': 118, 'upstream': 103, 'mito': 13, 'dark': 13}}",PFNp_b,"['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L9)', 'mALT(L)']","['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)', 'mALT(L)']"
1251265778,PFNp_b(PB01b)_L9_C9,PFNp_b,49,147,241,147,32,119435766,Traced,False,Roughly traced,PDM04,256.0,"[31264, 10154, 17912]","{'CX': {'pre': 48, 'post': 144, 'downstream': 238, 'upstream': 144, 'mito': 23, 'dark': 23}, 'PB': {'post': 35, 'upstream': 35, 'mito': 3, 'dark': 3}, 'PB(L9)': {'post': 35, 'upstream': 35, 'mito': 3, 'dark': 3}, 'FB': {'pre': 31, 'post': 29, 'downstream': 169, 'upstream': 29, 'mito': 10, 'dark': 10}, 'FBl3': {'post': 1, 'upstream': 1}, 'FBl1': {'pre': 31, 'post': 28, 'downstream': 169, 'upstream': 28, 'mito': 10, 'dark': 10}, 'NO': {'pre': 17, 'post': 80, 'downstream': 69, 'upstream': 80, 'mito': 10, 'dark': 10}, 'NO(R)': {'pre': 17, 'post': 80, 'downstream': 69, 'upstream': 80, 'mito': 10, 'dark': 10}, 'NO3(R)': {'pre': 17, 'post': 80, 'downstream': 69, 'upstream': 80, 'mito': 10, 'dark': 10}, 'VMNP': {'post': 1, 'upstream': 1}, 'VES(R)': {'post': 1, 'upstream': 1}}",PFNp_b,"['CX', 'FB', 'FBl1', 'FBl3', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L9)', 'VES(R)', 'VMNP']","['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)']"
1251269930,PFNp_e(PB01a)_L9_C8,PFNp_e,70,248,430,248,48,153099415,Traced,False,Roughly traced,PDM04,275.0,"[31848, 10246, 19728]","{'CX': {'pre': 66, 'post': 243, 'downstream': 416, 'upstream': 243, 'mito': 33, 'dark': 32, 'medium': 1}, 'PB': {'pre': 3, 'post': 74, 'downstream': 18, 'upstream': 74, 'mito': 6, 'dark': 6}, 'PB(L9)': {'pre': 3, 'post': 74, 'downstream': 18, 'upstream': 74, 'mito': 6, 'dark': 6}, 'mALT(L)': {'pre': 1, 'downstream': 6, 'mito': 2, 'dark': 2}, 'FB': {'pre': 25, 'post': 12, 'downstream': 173, 'upstream': 12, 'mito': 7, 'dark': 7}, 'FBl1': {'pre': 25, 'post': 12, 'downstream': 173, 'upstream': 12, 'mito': 7, 'dark': 7}, 'NO': {'pre': 38, 'post': 157, 'downstream': 225, 'upstream': 157, 'mito': 20, 'dark': 19, 'medium': 1}, 'NO(R)': {'pre': 38, 'post': 157, 'downstream': 225, 'upstream': 157, 'mito': 20, 'dark': 19, 'medium': 1}, 'NO3(R)': {'pre': 38, 'post': 157, 'downstream': 225, 'upstream': 157, 'mito': 20, 'dark': 19, 'medium': 1}}",PFNp_e,"['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L9)']","['CX', 'FB', 'FBl1', 'NO', 'NO(R)', 'NO3(R)', 'PB', 'PB(L9)', 'mALT(L)']"
1251275095,,,0,11,0,11,0,274671,Assign,,0.5assign,,,,"{'CX': {'post': 11}, 'PB': {'post': 11}, 'PB(L9)': {'post': 11}}",,"['CX', 'PB', 'PB(L9)']",[]
