bodyId,roi,pre,post,downstream,upstream,mito
1097407853,VLNP(R),0,12,0,12,0
1097407853,VMNP,0,169,0,169,17
1097688221,ATL(R),0,1,0,0,0
1097688221,CX,0,9,0,0,0
1097688221,INP,0,1,0,0,0
1097688221,NotPrimary,0,0,0,10,0
1097688221,PB,0,9,0,0,0
1097688221,PB(R4),0,9,0,0,0
1097718659,CX,11,3392,66,3392,118
1097718659,FB,11,2936,66,2936,108
1097718659,FBl1,1,190,5,190,7
1097718659,FBl2,0,284,0,284,10
1097718659,FBl3,1,24,4,24,1
1097718659,FBl4,1,940,7,940,34
1097718659,FBl5,2,1314,8,1314,52
1097718659,FBl6,6,181,42,181,4
1097718659,FBl7,0,3,0,3,0
1097718659,NotPrimary,0,1,0,1,53
1097718659,PB,0,456,0,456,8
1097718659,PB(R1),0,69,0,69,1
1097718659,PB(R2),0,375,0,375,7
1097718659,PB(R3),0,12,0,12,0
1097718901,CX,5,1412,30,1412,89
1097718901,FB,4,961,25,961,62
1097718901,FBl1,0,3,0,3,0
1097718901,FBl2,2,782,10,782,38
1097718901,FBl3,1,131,7,131,18
1097718901,FBl4,1,37,8,37,6
1097718901,FBl5,0,8,0,8,0
1097718901,LAL(L),3,5,10,5,7
1097718901,LX(L),3,5,10,5,7
1097718901,NotPrimary,1,0,2,0,62
1097718901,PB,1,451,5,451,27
1097718901,PB(R1),0,133,0,133,5
1097718901,PB(R2),1,275,5,275,22
1097718901,PB(R3),0,43,0,43,0
1097761648,CX,0,19,0,0,0
1097761648,NotPrimary,0,0,0,19,1
1097761648,PB,0,19,0,0,0
1097761648,PB(L3),0,19,0,0,0
1097796551,CX,0,13,0,0,0
1097796551,NotPrimary,0,0,0,13,0
1097796551,PB,0,13,0,0,0
1097796551,PB(L7),0,13,0,0,0
1098042503,CX,0,18,0,0,0
1098042503,NotPrimary,0,0,0,18,4
1098042503,PB,0,18,0,0,0
1098042503,PB(R3),0,18,0,0,0
1098051083,CX,0,15,0,0,0
1098051083,NotPrimary,0,0,0,15,0
1098051083,PB,0,15,0,0,0
1098051083,PB(R3),0,15,0,0,0
1098098879,CX,2,16,6,16,1
1098098879,PB,2,16,6,16,1
1098098879,PB(L2),0,1,0,1,0
1098098879,PB(L3),2,15,6,15,1
1098426763,CX,0,22,0,0,0
1098426763,NotPrimary,0,0,0,22,1
1098426763,PB,0,22,0,0,0
1098426763,PB(L2),0,11,0,0,0
1098426763,PB(L3),0,11,0,0,0
1098435772,CX,2,2,10,2,0
1098435772,PB,2,2,10,2,0
1098435772,PB(L3),2,2,10,2,0
1098733189,CRE(-RUB)(L),12,6,74,6,5
1098733189,CRE(L),12,6,74,6,5
1098733189,CX,167,846,1104,846,66
1098733189,FB,167,846,1104,846,64
1098733189,FBl1,0,10,0,10,0
1098733189,FBl2,139,663,934,663,46
1098733189,FBl3,28,170,170,170,16
1098733189,FBl4,0,3,0,3,1
1098733189,INP,12,6,74,6,5
1098733189,NotPrimary,1,4,3,4,17
1098737385,CRE(-RUB)(L),31,22,177,22,12
1098737385,CRE(L),31,22,177,22,12
1098737385,CX,95,589,620,589,52
1098737385,FB,95,589,620,589,52
1098737385,FBl1,0,4,0,4,0
1098737385,FBl2,59,452,382,452,30
1098737385,FBl3,34,127,227,127,21
1098737385,FBl4,2,4,11,4,1
1098737385,FBl5,0,2,0,2,0
1098737385,INP,31,22,177,22,12
1098737385,NotPrimary,2,2,4,2,13
1099022750,ATL(L),19,17,165,17,4
1099022750,ATL(R),22,28,163,28,13
1099022750,CX,0,1,0,1,1
1099022750,GNG,0,4,0,4,1
1099022750,IB,262,384,1983,384,104
1099022750,ICL(L),1,1,11,1,1
1099022750,ICL(R),26,134,187,134,37
1099022750,INP,332,578,2526,578,163
1099022750,IPS(R),5,20,25,20,4
1099022750,NotPrimary,0,0,0,0,15
1099022750,PB,0,1,0,1,1
1099022750,PB(R3),0,1,0,1,1
1099022750,PLP(R),19,78,90,78,16
1099022750,SCL(R),2,14,17,14,4
1099022750,SMP(L),6,3,41,3,2
1099022750,SMP(R),32,10,276,10,10
1099022750,SNP(L),6,3,41,3,2
1099022750,SNP(R),32,10,276,10,10
1099022750,SPS(L),8,24,36,24,6
1099022750,SPS(R),93,756,457,756,112
1099022750,VLNP(R),22,120,104,120,20
1099022750,VMNP,106,800,518,800,122
1099022750,WED(R),3,42,14,42,4
1100788127,CX,729,2492,5889,2492,306
1100788127,FB,729,2492,5889,2492,306
1100788127,FBl2,0,6,0,6,3
1100788127,FBl3,208,1383,1689,1383,141
1100788127,FBl4,447,1063,3594,1063,147
1100788127,FBl5,74,40,606,40,10
1100788127,NotPrimary,0,2,0,2,57
1100788127,mALT(L),0,2,0,2,4
1100792588,CX,0,10,0,0,0
1100792588,FB,0,10,0,0,0
1100792588,FBl4,0,3,0,0,0
1100792588,FBl5,0,7,0,0,0
1100792588,NotPrimary,0,0,0,10,0
1100792636,AB(R),5,12,17,12,2
1100792636,BU(L),0,1,0,1,2
1100792636,CX,1748,4623,7534,4623,788
1100792636,EB,374,1255,1408,1255,188
1100792636,EBr1,43,143,167,143,17
1100792636,EBr2r4,40,129,151,129,12
1100792636,EBr3d,0,3,0,3,0
1100792636,EBr3pw,14,35,47,35,3
1100792636,EBr6,277,945,1043,945,156
1100792636,FB,1316,2947,5903,2947,567
1100792636,FB-column3,203,424,866,424,72
1100792636,FBl1,102,166,536,166,57
1100792636,FBl2,10,10,34,10,8
1100792636,FBl3,6,2,14,2,10
1100792636,FBl4,464,839,2008,839,193
1100792636,FBl5,716,1835,3237,1835,294
1100792636,FBl6,18,95,74,95,5
1100792636,LX(L),0,1,0,1,4
1100792636,NO,53,409,206,409,31
1100792636,NO(L),25,192,96,192,17
1100792636,NO(R),28,217,110,217,14
1100792636,NO1(L),25,192,96,192,17
1100792636,NO1(R),28,217,110,217,14
1100792636,NotPrimary,15,34,51,34,143
1100796838,CX,286,2236,1831,2236,159
1100796838,FB,286,2236,1831,2236,159
1100796838,FBl1,0,17,0,17,1
1100796838,FBl2,0,208,0,208,9
1100796838,FBl3,4,246,27,246,16
1100796838,FBl4,172,1425,1072,1425,91
1100796838,FBl5,109,340,728,340,41
1100796838,FBl6,1,0,4,0,1
1100796838,NotPrimary,0,3,0,3,25
1100796838,mALT(R),0,1,0,1,1
1100796921,CX,2298,2334,8191,2334,662
1100796921,FB,2154,2062,7755,2062,604
1100796921,FB-column3,338,307,1096,307,94
1100796921,FBl2,4,3,13,3,2
1100796921,FBl3,915,955,3298,955,263
1100796921,FBl4,1217,1089,4377,1089,334
1100796921,FBl5,18,15,67,15,3
1100796921,GOR(L),0,4,0,4,1
1100796921,IB,0,1,0,1,0
1100796921,ICL(L),5,16,13,16,3
1100796921,INP,5,17,13,17,3
1100796921,LAL(L),2,1,5,1,3
1100796921,LX(L),2,1,5,1,3
1100796921,NO,144,272,436,272,58
1100796921,NO(L),76,149,237,149,27
1100796921,NO(R),68,123,199,123,31
1100796921,NO1(L),2,20,6,20,3
1100796921,NO1(R),4,45,19,45,4
1100796921,NO2(L),74,129,231,129,24
1100796921,NO2(R),64,78,180,78,27
1100796921,NotPrimary,40,36,104,36,69
1100796921,SPS(L),1,101,9,101,17
1100796921,VMNP,1,105,9,105,18
1100797044,CX,761,3062,6246,3062,317
1100797044,FB,761,3062,6246,3062,316
1100797044,FBl2,1,3,2,3,3
1100797044,FBl3,207,1679,1633,1679,135
1100797044,FBl4,475,1337,3966,1337,156
1100797044,FBl5,78,43,645,43,21
1100797044,NotPrimary,0,0,0,0,53
1100801075,CX,2305,2409,8326,2409,695
1100801075,EB,1,0,2,0,0
1100801075,EBr6,1,0,2,0,0
1100801075,FB,2147,2099,7826,2099,632
1100801075,FB-column3,325,304,1094,304,92
1100801075,FBl2,3,3,11,3,2
1100801075,FBl3,1019,1023,3617,1023,310
1100801075,FBl4,1112,1058,4141,1058,317
1100801075,FBl5,13,15,57,15,3
1100801075,GOR(L),0,4,0,4,0
1100801075,IB,0,13,0,13,0
1100801075,ICL(L),6,14,16,14,8
1100801075,INP,6,27,16,27,8
1100801075,LAL(L),1,1,1,1,2
1100801075,LX(L),1,1,1,1,2
1100801075,NO,157,310,498,310,63
1100801075,NO(L),103,202,341,202,39
1100801075,NO(R),54,108,157,108,24
1100801075,NO1(L),1,1,2,1,1
1100801075,NO1(R),7,37,18,37,4
1100801075,NO2(L),102,201,339,201,38
1100801075,NO2(R),47,71,139,71,20
1100801075,NotPrimary,40,23,92,23,87
1100801075,SMP(L),0,23,0,23,3
1100801075,SNP(L),0,23,0,23,3
1100801075,SPS(L),2,96,7,96,21
1100801075,SPS(R),0,13,0,13,6
1100801075,VMNP,2,113,7,113,27
1100801188,"CRE(-ROB,-RUB)(R)",23,377,150,377,63
1100801188,CRE(R),23,377,150,377,63
1100801188,CX,340,1009,2339,1009,132
1100801188,FB,340,1009,2339,1009,132
1100801188,FB-column3,43,156,282,156,17
1100801188,FBl3,79,416,565,416,38
1100801188,FBl4,261,587,1774,587,94
1100801188,FBl5,0,6,0,6,0
1100801188,INP,23,377,150,377,63
1100801188,LAL(-GA)(R),0,11,0,11,2
1100801188,LAL(R),0,11,0,11,2
1100801188,LX(R),0,11,0,11,2
1100801188,MB(+ACA)(R),2,2,14,2,1
1100801188,MB(R),2,2,14,2,1
1100801188,NotPrimary,2,7,9,7,23
1100801188,SMP(R),12,204,74,204,22
1100801188,SNP(R),12,204,74,204,22
1100801188,b'2(R),2,2,14,2,1
1100801188,b'L(R),2,2,14,2,1
1101133654,CRE(-RUB)(L),1,104,3,104,32
1101133654,CRE(L),1,104,3,104,32
1101133654,CX,115,548,791,548,52
1101133654,FB,115,548,791,548,52
1101133654,FB-column3,17,65,119,65,6
1101133654,FBl3,0,6,0,6,0
1101133654,FBl4,110,464,748,464,46
1101133654,FBl5,5,78,43,78,6
1101133654,INP,1,104,3,104,32
1101133654,NotPrimary,0,1,0,1,14
1101133654,SMP(L),0,34,0,34,7
1101133654,SNP(L),0,34,0,34,7
1101133698,CX,911,3576,6409,3576,417
1101133698,FB,836,2816,5879,2816,351
1101133698,FB-column3,139,412,945,412,44
1101133698,FBl2,0,5,0,5,9
1101133698,FBl3,502,1287,3621,1287,203
1101133698,FBl4,310,1431,2095,1431,131
1101133698,FBl5,24,93,163,93,8
1101133698,ICL(L),0,5,0,5,0
1101133698,INP,0,5,0,5,0
1101133698,LAL(-GA)(R),0,1,0,1,0
1101133698,LAL(R),0,1,0,1,0
1101133698,LX(R),0,1,0,1,0
1101133698,NO,75,760,530,760,66
1101133698,NO(L),35,361,267,361,33
1101133698,NO(R),40,399,263,399,33
1101133698,NO1(R),0,1,0,1,3
1101133698,NO2(L),35,361,267,361,32
1101133698,NO2(R),40,398,263,398,30
1101133698,NotPrimary,4,12,18,12,39
1101142083,"CRE(-ROB,-RUB)(R)",27,14,196,14,13
1101142083,CRE(R),27,14,196,14,13
1101142083,CX,51,467,298,467,29
1101142083,FB,51,467,298,467,29
1101142083,FBl2,21,291,111,291,14
1101142083,FBl3,20,118,126,118,8
1101142083,FBl4,6,23,33,23,4
1101142083,FBl5,4,35,28,35,3
1101142083,INP,27,14,196,14,13
1101142083,NotPrimary,0,1,0,1,9
1101142083,SMP(R),30,16,192,16,9
1101142083,SNP(R),30,16,192,16,9
1101142279,CRE(-RUB)(L),59,626,336,626,88
1101142279,CRE(L),59,626,336,626,88
1101142279,CX,444,1704,2792,1704,144
1101142279,FB,444,1704,2792,1704,144
1101142279,FB-column3,61,254,377,254,19
1101142279,FBl3,1,10,10,10,0
1101142279,FBl4,338,1258,2138,1258,97
1101142279,FBl5,105,431,644,431,46
1101142279,FBl6,0,5,0,5,1
1101142279,INP,59,626,336,626,88
1101142279,LAL(L),10,175,50,175,25
1101142279,LX(L),10,175,50,175,25
1101142279,MB(L),0,6,0,6,1
1101142279,NotPrimary,1,15,7,15,16
1101142279,SMP(L),12,174,91,174,24
1101142279,SNP(L),12,174,91,174,24
1101142279,gL(L),0,6,0,6,1
1101146511,CX,2,3,12,3,0
1101146511,FB,2,3,12,3,0
1101146511,FBl5,2,3,12,3,0
1101151029,CRE(-RUB)(L),46,41,279,41,21
1101151029,CRE(L),46,41,279,41,21
1101151029,CX,55,580,351,580,29
1101151029,FB,55,580,351,580,29
1101151029,FBl1,0,6,0,6,0
1101151029,FBl2,28,412,160,412,15
1101151029,FBl3,19,97,138,97,11
1101151029,FBl4,0,19,0,19,0
1101151029,FBl5,8,46,53,46,3
1101151029,INP,46,41,279,41,21
1101151029,NotPrimary,0,2,0,2,14
1101151029,SMP(L),8,3,45,3,3
1101151029,SNP(L),8,3,45,3,3
1101448464,CX,2,0,5,0,0
1101448464,FB,2,0,5,0,0
1101448464,FBl5,2,0,5,0,0
1101448732,CX,0,14,0,0,0
1101448732,FB,0,14,0,0,0
1101448732,FBl5,0,14,0,0,0
1101448732,NotPrimary,0,0,0,14,0
1101452892,CX,205,1003,1022,1003,142
1101452892,FB,205,1003,1022,1003,142
1101452892,FB-column3,36,112,161,112,14
1101452892,FBl1,0,71,0,71,6
1101452892,FBl2,9,107,42,107,15
1101452892,FBl3,15,235,89,235,29
1101452892,FBl4,130,482,648,482,67
1101452892,FBl5,51,106,243,106,25
1101452892,FBl6,0,2,0,2,0
1101452892,NotPrimary,0,2,0,2,22
1101452928,CX,483,3449,3800,3449,247
1101452928,FB,483,3449,3800,3449,247
1101452928,FB-column3,342,977,2817,977,78
1101452928,FBl2,0,85,0,85,1
1101452928,FBl3,0,81,0,81,8
1101452928,FBl4,17,504,106,504,39
1101452928,FBl5,460,2696,3652,2696,199
1101452928,FBl6,6,83,42,83,0
1101452928,NotPrimary,0,3,0,3,45
1101452928,mALT(L),0,1,0,1,1
1101457142,CX,5,51,26,51,2
1101457142,FB,5,51,26,51,2
1101457142,FBl5,5,23,26,23,2
1101457142,FBl6,0,28,0,28,0
1101466018,CX,0,15,0,0,0
1101466018,FB,0,15,0,0,0
1101466018,FBl5,0,15,0,0,0
1101466018,NotPrimary,0,0,0,15,0
1101470303,CX,83,651,412,651,52
1101470303,FB,83,651,412,651,52
1101470303,FB-column3,28,112,146,112,12
1101470303,FBl1,0,109,0,109,6
1101470303,FBl2,0,9,0,9,1
1101470303,FBl4,29,321,134,321,21
1101470303,FBl5,54,212,278,212,24
1101470303,NotPrimary,0,3,0,3,9
1101470360,CX,0,10,0,0,0
1101470360,FB,0,10,0,0,0
1101470360,FBl5,0,10,0,0,0
1101470360,NotPrimary,0,0,0,10,1
1101474458,"CRE(-ROB,-RUB)(R)",47,698,259,698,102
1101474458,CRE(R),47,698,259,698,102
1101474458,CX,458,1831,3020,1831,168
1101474458,FB,458,1831,3020,1831,168
1101474458,FB-column3,71,325,474,325,28
1101474458,FBl3,0,3,0,3,0
1101474458,FBl4,332,1288,2224,1288,109
1101474458,FBl5,125,533,793,533,55
1101474458,FBl6,1,7,3,7,4
1101474458,INP,47,698,259,698,102
1101474458,LAL(-GA)(R),4,105,18,105,10
1101474458,LAL(R),4,105,18,105,10
1101474458,LX(R),4,105,18,105,10
1101474458,NotPrimary,0,9,0,9,24
1101474458,SIP(R),0,1,0,1,2
1101474458,SMP(R),10,161,62,161,24
1101474458,SNP(R),10,162,62,162,26
1101487727,"CRE(-ROB,-RUB)(R)",7,284,27,284,21
1101487727,CRE(R),7,284,27,284,21
1101487727,CX,419,646,2785,646,111
1101487727,FB,419,646,2785,646,111
1101487727,FB-column3,41,80,274,80,10
1101487727,FBl4,56,111,364,111,10
1101487727,FBl5,362,532,2414,532,98
1101487727,FBl6,1,3,7,3,3
1101487727,INP,7,284,27,284,21
1101487727,NotPrimary,1,14,4,14,26
1101487727,SIP(R),5,105,28,105,17
1101487727,SMP(R),20,817,116,817,80
1101487727,SNP(R),25,922,144,922,97
1101491800,CX,0,11,0,0,0
1101491800,FB,0,11,0,0,0
1101491800,FBl4,0,4,0,0,0
1101491800,FBl5,0,7,0,0,0
1101491800,NotPrimary,0,0,0,11,1
1101495866,CX,87,440,473,440,46
1101495866,FB,87,440,473,440,46
1101495866,FBl1,3,49,18,49,5
1101495866,FBl4,15,185,78,185,14
1101495866,FBl5,69,206,377,206,27
1101495866,NotPrimary,0,1,0,1,12
1101500218,CX,92,540,525,540,65
1101500218,FB,92,540,525,540,65
1101500218,FB-column3,1,1,4,1,0
1101500218,FBl1,0,84,0,84,10
1101500218,FBl2,0,90,0,90,6
1101500218,FBl3,0,1,0,1,2
1101500218,FBl5,92,365,525,365,44
1101500218,NotPrimary,0,0,0,0,7
1101500501,CX,245,2131,2019,2131,196
1101500501,FB,245,2131,2019,2131,196
1101500501,FB-column3,1,525,5,525,34
1101500501,FBl1,0,2,0,2,5
1101500501,FBl2,1,393,5,393,28
1101500501,FBl3,0,98,0,98,13
1101500501,FBl4,24,220,194,220,31
1101500501,FBl5,220,1337,1820,1337,117
1101500501,FBl6,0,81,0,81,2
1101500501,NotPrimary,0,2,0,2,28
1101500501,mALT(R),0,1,0,1,0
1101504867,CX,61,384,303,384,36
1101504867,FB,61,384,303,384,36
1101504867,FBl1,0,50,0,50,3
1101504867,FBl4,22,192,109,192,12
1101504867,FBl5,39,142,194,142,20
1101504867,NotPrimary,0,0,0,0,4
1101785977,CX,144,1026,836,1026,67
1101785977,FB,144,1026,836,1026,67
1101785977,FB-column3,71,683,413,683,39
1101785977,FBl1,0,91,0,91,7
1101785977,FBl2,0,148,0,148,8
1101785977,FBl3,0,151,0,151,5
1101785977,FBl4,0,72,0,72,1
1101785977,FBl5,116,417,699,417,41
1101785977,FBl6,28,147,137,147,4
1101785977,NotPrimary,0,1,0,1,5
1101794211,CX,187,707,982,707,107
1101794211,FB,187,707,982,707,107
1101794211,FB-column3,151,384,787,384,54
1101794211,FBl1,0,31,0,31,1
1101794211,FBl2,0,37,0,37,6
1101794211,FBl3,11,176,68,176,27
1101794211,FBl4,92,306,510,306,45
1101794211,FBl5,63,118,304,118,21
1101794211,FBl6,21,39,100,39,7
1101794211,NotPrimary,0,4,0,4,20
1101794211,mALT(L),0,2,0,2,0
1101794284,CX,0,10,0,0,0
1101794284,FB,0,10,0,0,0
1101794284,FBl5,0,7,0,0,0
1101794284,FBl6,0,3,0,0,0
1101794284,NotPrimary,0,0,0,10,0
1101798528,CX,2,11,9,11,2
1101798528,FB,2,11,9,11,2
1101798528,FBl6,2,11,9,11,2
1101806834,BU(L),1,0,3,0,3
1101806834,CX,408,547,3010,547,119
1101806834,FB,408,547,3010,547,119
1101806834,FB-column3,50,71,398,71,16
1101806834,FBl5,382,482,2824,482,111
1101806834,FBl6,26,65,186,65,8
1101806834,LX(L),1,0,3,0,3
1101806834,NotPrimary,0,3,0,3,12
1101807124,AB(R),0,2,0,2,0
1101807124,CX,85,548,439,548,50
1101807124,FB,85,546,439,546,50
1101807124,FB-column3,43,216,224,216,23
1101807124,FBl1,1,87,5,87,4
1101807124,FBl4,8,178,34,178,12
1101807124,FBl5,76,281,400,281,34
1101807124,NotPrimary,0,2,0,2,13
1101828673,CX,0,15,0,0,0
1101828673,FB,0,15,0,0,0
1101828673,FBl5,0,15,0,0,0
1101828673,NotPrimary,0,0,0,15,2
1101837312,CX,0,10,0,0,0
1101837312,FB,0,10,0,0,0
1101837312,FBl5,0,10,0,0,0
1101837312,NotPrimary,0,0,0,10,0
1101845661,ATL(R),0,1,0,1,0
1101845661,CRE(-RUB)(L),43,59,195,59,17
1101845661,CRE(L),43,59,195,59,17
1101845661,CX,203,2197,1191,2197,118
1101845661,FB,203,2197,1191,2197,118
1101845661,FBl1,4,304,22,304,8
1101845661,FBl2,54,418,300,418,26
1101845661,FBl3,0,159,0,159,6
1101845661,FBl4,23,456,136,456,22
1101845661,FBl5,121,857,727,857,56
1101845661,FBl6,1,3,6,3,0
1101845661,INP,43,60,195,60,17
1101845661,NotPrimary,0,3,0,3,22
1101850199,CX,142,694,755,694,80
1101850199,FB,142,694,755,694,80
1101850199,FBl1,0,68,0,68,5
1101850199,FBl2,0,73,0,73,13
1101850199,FBl3,0,15,0,15,3
1101850199,FBl4,0,3,0,3,1
1101850199,FBl5,121,420,666,420,50
1101850199,FBl6,21,115,89,115,8
1101850199,NotPrimary,0,4,0,4,11
1101850199,mALT(L),0,2,0,2,1
1102117468,CX,2,3,5,3,0
1102117468,FB,2,3,5,3,0
1102117468,FBl6,2,3,5,3,0
1102178441,CX,0,13,0,0,0
1102178441,FB,0,13,0,0,0
1102178441,FBl5,0,13,0,0,0
1102178441,NotPrimary,0,0,0,13,0
1102178537,CX,0,11,0,0,0
1102178537,FB,0,11,0,0,0
1102178537,FBl5,0,11,0,0,0
1102178537,NotPrimary,0,0,0,11,0
1102182405,CX,0,19,0,0,0
1102182405,FB,0,19,0,0,0
1102182405,FBl5,0,19,0,0,0
1102182405,NotPrimary,0,0,0,19,0
1102191106,CX,129,957,719,957,79
1102191106,FB,129,957,719,957,79
1102191106,FBl1,0,152,0,152,9
1102191106,FBl2,1,164,6,164,9
1102191106,FBl3,1,93,8,93,7
1102191106,FBl4,0,2,0,2,2
1102191106,FBl5,100,364,582,364,44
1102191106,FBl6,27,182,123,182,8
1102191106,NotPrimary,0,4,0,4,11
1102191192,CX,97,1625,456,1625,119
1102191192,FB,82,1428,398,1428,103
1102191192,FBl2,0,13,0,13,0
1102191192,FBl3,14,307,63,307,27
1102191192,FBl4,34,690,171,690,45
1102191192,FBl5,30,408,145,408,30
1102191192,FBl6,4,10,19,10,1
1102191192,NotPrimary,1,5,5,5,43
1102191192,PB,15,197,58,197,16
1102191192,PB(R1),1,9,3,9,1
1102191192,PB(R2),4,55,17,55,2
1102191192,PB(R3),10,130,38,130,13
1102191192,PB(R4),0,3,0,3,0
1102191395,"CRE(-ROB,-RUB)(R)",4,199,16,199,34
1102191395,CRE(R),4,211,16,211,35
1102191395,CX,247,346,1442,346,76
1102191395,FB,247,346,1442,346,75
1102191395,FB-column3,25,25,157,25,6
1102191395,FBl4,4,14,16,14,3
1102191395,FBl5,197,240,1160,240,59
1102191395,FBl6,46,92,266,92,13
1102191395,INP,4,211,16,211,35
1102191395,NotPrimary,2,10,10,10,28
1102191395,ROB(R),0,11,0,11,0
1102191395,RUB(R),0,1,0,1,1
1102191395,SIP(R),0,14,0,14,1
1102191395,SMP(R),6,339,30,339,51
1102191395,SNP(R),6,353,30,353,52
1102376871,AVLP(R),4,3,29,3,2
1102376871,CX,0,1,0,1,0
1102376871,FB,0,1,0,1,0
1102376871,FBl7,0,1,0,1,0
1102376871,ICL(L),12,14,78,14,16
1102376871,ICL(R),81,58,559,58,26
1102376871,INP,139,87,912,87,56
1102376871,NotPrimary,3,1,9,1,5
1102376871,PLP(R),15,3,103,3,3
1102376871,SCL(L),10,3,60,3,3
1102376871,SCL(R),36,12,215,12,11
1102376871,SPS(R),4,1,29,1,1
1102376871,VLNP(R),19,6,132,6,5
1102376871,VMNP,4,1,29,1,1
1102385994,CX,0,1,0,1,0
1102385994,FB,0,1,0,1,0
1102385994,FBl8,0,1,0,1,0
1102385994,ICL(L),1,1,4,1,2
1102385994,ICL(R),4,1,29,1,2
1102385994,INP,35,23,209,23,16
1102385994,NotPrimary,1,1,6,1,3
1102385994,SCL(R),30,21,176,21,12
1102450001,CX,100,847,571,847,61
1102450001,FB,100,847,571,847,61
1102450001,FB-column3,37,481,197,481,28
1102450001,FBl1,1,118,8,118,7
1102450001,FBl2,0,64,0,64,2
1102450001,FBl3,0,105,0,105,6
1102450001,FBl6,92,503,519,503,39
1102450001,FBl7,7,57,44,57,3
1102450001,NotPrimary,0,3,0,3,14
1102454255,CRE(-RUB)(L),0,1,0,1,0
1102454255,CRE(L),0,1,0,1,0
1102454255,CX,182,964,1370,964,64
1102454255,FB,182,964,1370,964,64
1102454255,FB-column3,145,790,1085,790,52
1102454255,FBl1,7,20,53,20,1
1102454255,FBl2,36,392,281,392,15
1102454255,FBl3,41,221,316,221,14
1102454255,FBl4,13,63,73,63,5
1102454255,FBl5,36,45,306,45,14
1102454255,FBl6,49,223,341,223,15
1102454255,INP,0,1,0,1,0
1102454255,NotPrimary,0,4,0,4,9
1102454255,mALT(R),0,1,0,1,0
1102454319,CX,252,1439,1287,1439,138
1102454319,FB,252,1439,1287,1439,138
1102454319,FB-column3,158,373,802,373,51
1102454319,FBl1,0,74,0,74,4
1102454319,FBl2,0,389,0,389,22
1102454319,FBl3,0,113,0,113,12
1102454319,FBl4,1,35,1,35,6
1102454319,FBl5,29,135,160,135,21
1102454319,FBl6,206,666,1051,666,71
1102454319,FBl7,16,27,75,27,2
1102454319,NotPrimary,0,1,0,1,25
1102458666,CX,0,10,0,0,0
1102458666,FB,0,10,0,0,0
1102458666,FB-column3,0,10,0,0,0
1102458666,FBl6,0,10,0,0,0
1102458666,NotPrimary,0,0,0,10,0
1102458717,CX,0,15,0,0,0
1102458717,FB,0,15,0,0,0
1102458717,FB-column3,0,15,0,0,0
1102458717,FBl6,0,15,0,0,0
1102458717,NotPrimary,0,0,0,15,0
1102463073,CX,0,30,0,0,0
1102463073,FB,0,30,0,0,0
1102463073,FB-column3,0,30,0,0,0
1102463073,FBl6,0,30,0,0,0
1102463073,NotPrimary,0,0,0,30,0
1102467067,CX,2,0,9,0,0
1102467067,FB,2,0,9,0,0
1102467067,FB-column3,2,0,9,0,0
1102467067,FBl6,2,0,9,0,0
1102480038,CX,0,12,0,0,0
1102480038,FB,0,12,0,0,0
1102480038,FBl6,0,12,0,0,0
1102480038,NotPrimary,0,0,0,12,0
1102501975,CX,0,10,0,0,0
1102501975,FB,0,10,0,0,0
1102501975,FBl5,0,10,0,0,0
1102501975,NotPrimary,0,0,0,10,0
1102514975,CRE(-RUB)(L),2,189,6,189,45
1102514975,CRE(L),2,190,6,190,46
1102514975,CX,236,1339,1655,1339,119
1102514975,EB,0,1,0,1,0
1102514975,EBr6,0,1,0,1,0
1102514975,FB,236,1338,1655,1338,119
1102514975,FB-column3,46,290,304,290,23
1102514975,FBl3,4,14,32,14,2
1102514975,FBl4,26,150,199,150,14
1102514975,FBl5,137,695,975,695,74
1102514975,FBl6,69,472,449,472,29
1102514975,FBl7,0,7,0,7,0
1102514975,ICL(L),0,1,0,1,0
1102514975,INP,2,191,6,191,46
1102514975,LAL(L),0,3,0,3,0
1102514975,LX(L),0,3,0,3,0
1102514975,MB(L),0,4,0,4,3
1102514975,NotPrimary,0,3,0,3,13
1102514975,RUB(L),0,1,0,1,1
1102514975,SMP(L),0,74,0,74,24
1102514975,SNP(L),0,74,0,74,24
1102514975,b'L(L),0,4,0,4,3
1102527415,CX,0,13,0,0,0
1102527415,FB,0,13,0,0,0
1102527415,FBl5,0,1,0,0,0
1102527415,FBl6,0,12,0,0,0
1102527415,NotPrimary,0,0,0,13,0
1102790981,CX,0,10,0,0,0
1102790981,FB,0,10,0,0,0
1102790981,FB-column3,0,9,0,0,0
1102790981,FBl6,0,5,0,0,0
1102790981,FBl7,0,5,0,0,0
1102790981,NotPrimary,0,0,0,10,0
1102795781,CX,10,718,49,718,33
1102795781,FB,10,718,49,718,33
1102795781,FB-column3,5,318,28,318,13
1102795781,FBl1,1,47,9,47,1
1102795781,FBl2,1,19,2,19,2
1102795781,FBl3,1,77,5,77,4
1102795781,FBl4,0,10,0,10,0
1102795781,FBl5,0,14,0,14,2
1102795781,FBl6,4,345,16,345,14
1102795781,FBl7,3,161,17,161,9
1102795781,FBl8,0,45,0,45,1
1102795781,ICL(R),0,1,0,1,0
1102795781,INP,0,1,0,1,0
1102795781,NotPrimary,0,8,0,8,12
1102795781,SMP(L),31,11,220,11,11
1102795781,SMP(R),34,20,231,20,14
1102795781,SNP(L),31,11,220,11,11
1102795781,SNP(R),34,20,231,20,14
1102800158,CX,0,30,0,0,0
