seed,model,task,split,T,noise_std,epochs_ran,final_train_loss,best_val_loss,trainable_parameter_count,frozen_edge_count,recurrent_parameter_count,trainable_recurrent_parameter_count,recurrent_train_mode,K,latency_ms_per_sequence,mse,heading_angular_error,position_rmse,final_home_vector_cosine,final_displacement_error,bump_mse,heading_bump_angular_error,home_bearing_angular_error,home_distance_rmse,final_home_bearing_angular_error,final_home_distance_error,drift_slope_vs_T
1,degree_shuffle,cx_polar_bump,test_noise,200,0.05,20,0.4733968384658234,0.4803487751632929,22943,511930,511930,0,frozen,3,0.5883688218773386,0.8707769997417927,1.477556824684143,19.358592987060547,0.15579454600811005,24.55712127685547,0.08385878801345825,1.477556824684143,1.2155002355575562,19.358592987060547,1.3726675510406494,24.55712127685547,0.1063884162902832
1,degree_shuffle,cx_polar_bump,test_noise,200,0.1,20,0.4733968384658234,0.4803487751632929,22943,511930,511930,0,frozen,3,0.5883688218773386,0.871177650988102,1.477603554725647,19.33845329284668,0.15419195592403412,24.545818328857422,0.08385810256004333,1.477603554725647,1.2170710563659668,19.33845329284668,1.3746393918991089,24.545818328857422,0.1063884162902832
1,degree_shuffle,cx_polar_bump,test_noise,200,0.2,20,0.4733968384658234,0.4803487751632929,22943,511930,511930,0,frozen,3,0.5883688218773386,0.8728756196796894,1.477827787399292,19.262409210205078,0.15301616489887238,24.432636260986328,0.08388172090053558,1.477827787399292,1.2224781513214111,19.262409210205078,1.3756530284881592,24.432636260986328,0.1063884162902832
1,weight_shuffle,cx_polar_bump,test,50,0.0,20,0.37681544430648223,0.3807774931192398,22943,511930,511930,0,frozen,3,0.587824181252472,0.3738355040550232,1.0530117750167847,6.63134241104126,0.4263957440853119,8.316226959228516,0.06837281584739685,1.0530117750167847,0.6736591458320618,6.63134241104126,1.0277295112609863,8.316226959228516,0.10580624580383301
1,weight_shuffle,cx_polar_bump,test,100,0.0,20,0.37681544430648223,0.3807774931192398,22943,511930,511930,0,frozen,3,0.587824181252472,0.5613186694681644,1.3006668090820312,11.74592113494873,0.2770001292228699,15.055563926696777,0.07594232261180878,1.3006668090820312,0.9022653102874756,11.74592113494873,1.2149782180786133,15.055563926696777,0.10580624580383301
1,weight_shuffle,cx_polar_bump,test,200,0.0,20,0.37681544430648223,0.3807774931192398,22943,511930,511930,0,frozen,3,0.587824181252472,0.8448998890817165,1.4414106607437134,19.581619262695312,0.179457426071167,24.47696876525879,0.07996660470962524,1.4414106607437134,1.0887104272842407,19.581619262695312,1.3414933681488037,24.47696876525879,0.10580624580383301
1,weight_shuffle,cx_polar_bump,test_noise,200,0.0,20,0.37681544430648223,0.3807774931192398,22943,511930,511930,0,frozen,3,0.587824181252472,0.8351854532957077,1.4420762062072754,19.252342224121094,0.21463200449943542,24.48134422302246,0.08002328127622604,1.4420762062072754,1.0870091915130615,19.252342224121094,1.2974721193313599,24.48134422302246,0.10580624580383301
1,weight_shuffle,cx_polar_bump,test_noise,200,0.05,20,0.37681544430648223,0.3807774931192398,22943,511930,511930,0,frozen,3,0.587824181252472,0.8354341797530651,1.4434694051742554,19.227331161499023,0.21287323534488678,24.44669532775879,0.07998824864625931,1.4434694051742554,1.090074062347412,19.227331161499023,1.2995728254318237,24.44669532775879,0.10580624580383301
1,weight_shuffle,cx_polar_bump,test_noise,200,0.1,20,0.37681544430648223,0.3807774931192398,22943,511930,511930,0,frozen,3,0.587824181252472,0.8358868919312954,1.4477589130401611,19.147258758544922,0.20658981800079346,24.34027671813965,0.07991434633731842,1.4477589130401611,1.1009256839752197,19.147258758544922,1.3096206188201904,24.34027671813965,0.10580624580383301
1,weight_shuffle,cx_polar_bump,test_noise,200,0.2,20,0.37681544430648223,0.3807774931192398,22943,511930,511930,0,frozen,3,0.587824181252472,0.8438757508993149,1.4649193286895752,18.86386489868164,0.18176354467868805,23.94636344909668,0.08019793033599854,1.4649193286895752,1.145362138748169,18.86386489868164,1.3431426286697388,23.94636344909668,0.10580624580383301
