Unnamed: 0,update,total_updates,T,FPS,window,mean,median,min,max,model
295,298,781,38272,21,50,-72.86338182,-73.819702,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
296,299,781,38400,21,50,-72.86338182,-73.819702,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
297,300,781,38528,21,50,-73.80046026000001,-75.98297500000001,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
298,301,781,38656,20,50,-73.80046026000001,-75.98297500000001,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
299,302,781,38784,20,50,-74.52559802,-77.65055100000001,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
300,303,781,38912,20,50,-74.87882148,-77.65055100000001,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
301,304,781,39040,20,50,-74.87882148,-77.65055100000001,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
302,305,781,39168,20,50,-75.83272702,-77.885342,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
303,306,781,39296,20,50,-75.83272702,-77.885342,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
304,307,781,39424,20,50,-76.57004352,-78.197642,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
305,308,781,39552,20,50,-76.57004352,-78.197642,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
306,309,781,39680,20,50,-76.57004352,-78.197642,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
307,310,781,39808,20,50,-76.70523804,-78.197642,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
308,311,781,39936,21,50,-77.66957296000001,-78.8224305,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
309,312,781,40064,21,50,-77.66957296000001,-78.8224305,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
310,313,781,40192,21,50,-78.41845198,-79.35487499999999,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
311,314,781,40320,21,50,-78.41845198,-79.35487499999999,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
312,315,781,40448,21,50,-78.55020538000001,-79.35487499999999,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
313,316,781,40576,21,50,-78.86832120000001,-79.35487499999999,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
314,317,781,40704,21,50,-78.86832120000001,-79.35487499999999,-136.742142,-35.037131,mb_bpu_trainable_stabilized_cuda
315,318,781,40832,21,50,-80.63379704,-80.172577,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
316,319,781,40960,21,50,-80.63379704,-80.172577,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
317,320,781,41088,21,50,-80.9368806,-83.46146200000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
318,321,781,41216,21,50,-80.9368806,-83.46146200000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
319,322,781,41344,21,50,-82.46581545999999,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
320,323,781,41472,21,50,-82.46581545999999,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
321,324,781,41600,21,50,-82.47326661999999,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
322,325,781,41728,21,50,-82.47326661999999,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
323,326,781,41856,21,50,-83.35258376,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
324,327,781,41984,21,50,-83.35258376,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
325,328,781,42112,21,50,-83.35258376,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
326,329,781,42240,21,50,-82.8082201,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
327,330,781,42368,21,50,-82.8082201,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
328,331,781,42496,21,50,-83.32661941999999,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
329,332,781,42624,21,50,-83.32661941999999,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
330,333,781,42752,21,50,-83.97074723999998,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
331,334,781,42880,21,50,-83.97074723999998,-86.6227875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
332,335,781,43008,21,50,-85.42809994,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
333,336,781,43136,21,50,-85.42809994,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
334,337,781,43264,21,50,-85.42809994,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
335,338,781,43392,21,50,-85.11130804,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
336,339,781,43520,21,50,-85.11130804,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
337,340,781,43648,21,50,-85.0355967,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
338,341,781,43776,21,50,-85.0355967,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
339,342,781,43904,21,50,-85.64134438,-87.47122250000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
340,343,781,44032,21,50,-85.64134438,-87.47122250000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
341,344,781,44160,21,50,-85.64134438,-87.47122250000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
342,345,781,44288,21,50,-86.18522692,-87.47122250000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
343,346,781,44416,21,50,-85.81647238000001,-87.31799649999999,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
344,347,781,44544,21,50,-84.73409024,-86.69619800000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
345,348,781,44672,21,50,-84.73409024,-86.69619800000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
346,349,781,44800,21,50,-84.73409024,-86.69619800000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
347,350,781,44928,21,50,-84.52791748,-85.400863,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
348,351,781,45056,21,50,-84.34409152,-85.400863,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
349,352,781,45184,21,50,-81.83141076000001,-84.36310950000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
350,353,781,45312,21,50,-81.83141076000001,-84.36310950000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
351,354,781,45440,21,50,-82.18872255999999,-85.400863,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
352,355,781,45568,21,50,-82.18872255999999,-85.400863,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
353,356,781,45696,21,50,-82.18872255999999,-85.400863,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
354,357,781,45824,21,50,-81.93297951999999,-84.36310950000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
355,358,781,45952,21,50,-81.93297951999999,-84.36310950000001,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
356,359,781,46080,21,50,-81.60860000000001,-83.3167875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
357,360,781,46208,21,50,-80.78932358000002,-83.3167875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
358,361,781,46336,21,50,-80.78932358000002,-83.3167875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
359,362,781,46464,21,50,-81.45363873999999,-83.3167875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
360,363,781,46592,21,50,-81.49542176,-83.3167875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
361,364,781,46720,21,50,-81.49542176,-83.3167875,-159.07382,-35.037131,mb_bpu_trainable_stabilized_cuda
362,365,781,46848,21,50,-77.65488892000002,-79.68429599999999,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
363,366,781,46976,21,50,-76.69987322,-78.6132305,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
364,367,781,47104,21,50,-76.69987322,-78.6132305,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
365,368,781,47232,21,50,-76.82289844,-78.6132305,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
366,369,781,47360,21,50,-75.88635782000001,-77.521392,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
367,370,781,47488,21,50,-76.12334118000001,-77.521392,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
368,371,781,47616,21,50,-76.0724027,-77.521392,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
369,372,781,47744,21,50,-76.0724027,-77.521392,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
370,373,781,47872,21,50,-75.67730264,-77.521392,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
371,374,781,48000,21,50,-75.67730264,-77.521392,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
372,375,781,48128,21,50,-75.99924776,-78.5672505,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
373,376,781,48256,21,50,-76.36105902,-78.5672505,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
374,377,781,48384,21,50,-76.92981566,-78.5672505,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
375,378,781,48512,21,50,-76.92981566,-78.5672505,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
376,379,781,48640,21,50,-76.97993964,-78.5672505,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
377,380,781,48768,21,50,-77.1277076,-78.5672505,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
378,381,781,48896,21,50,-76.14334206000001,-76.770297,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
379,382,781,49024,21,50,-75.22171,-75.851417,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
380,383,781,49152,21,50,-74.36754548,-75.3959925,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
381,384,781,49280,21,50,-73.54002915999999,-74.2704645,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
382,385,781,49408,21,50,-74.86392224,-75.3959925,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
383,386,781,49536,21,50,-73.66135416,-74.2704645,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
384,387,781,49664,21,50,-73.66135416,-74.2704645,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
385,388,781,49792,21,50,-73.19888772,-72.9978405,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
386,389,781,49920,21,50,-73.19888772,-72.9978405,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
387,390,781,50048,21,50,-73.60874566,-72.9978405,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
388,391,781,50176,21,50,-73.60874566,-72.9978405,-159.07382,56.852579,mb_bpu_trainable_stabilized_cuda
389,392,781,50304,21,50,-71.83195744,-72.18221199999999,-154.483697,56.852579,mb_bpu_trainable_stabilized_cuda
390,393,781,50432,21,50,-71.83195744,-72.18221199999999,-154.483697,56.852579,mb_bpu_trainable_stabilized_cuda
391,394,781,50560,21,50,-71.83195744,-72.18221199999999,-154.483697,56.852579,mb_bpu_trainable_stabilized_cuda
392,395,781,50688,21,50,-73.20146882,-72.18221199999999,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
393,396,781,50816,21,50,-73.20146882,-72.18221199999999,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
394,397,781,50944,21,50,-71.5333391,-71.60684800000001,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
395,398,781,51072,21,50,-71.5333391,-71.60684800000001,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
396,399,781,51200,21,50,-71.10798336,-71.3996175,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
397,400,781,51328,21,50,-70.6561731,-71.3996175,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
398,401,781,51456,21,50,-70.6561731,-71.3996175,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
399,402,781,51584,21,50,-71.25098188,-71.2090445,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
400,403,781,51712,21,50,-70.26275568000001,-71.2090445,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
401,404,781,51840,21,50,-70.03867022,-71.2090445,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
402,405,781,51968,21,50,-70.03867022,-71.2090445,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
403,406,781,52096,21,50,-69.95066552,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
404,407,781,52224,21,50,-69.95066552,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
405,408,781,52352,21,50,-69.95066552,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
406,409,781,52480,21,50,-69.60343553999999,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
407,410,781,52608,21,50,-69.60343553999999,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
408,411,781,52736,21,50,-68.62244832,-68.99425500000001,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
409,412,781,52864,21,50,-68.62244832,-68.99425500000001,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
410,413,781,52992,21,50,-70.20139680000001,-70.65581,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
411,414,781,53120,21,50,-70.59569540000001,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
412,415,781,53248,21,50,-70.77178202,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
413,416,781,53376,21,50,-70.77178202,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
414,417,781,53504,21,50,-70.44480292,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
415,418,781,53632,21,50,-70.44480292,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
416,419,781,53760,21,50,-70.44480292,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
417,420,781,53888,21,50,-71.8047533,-71.2891475,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
418,421,781,54016,21,50,-71.8047533,-71.2891475,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
419,422,781,54144,21,50,-71.61629188,-71.2891475,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
420,423,781,54272,21,50,-71.73091482000001,-71.2891475,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
421,424,781,54400,21,50,-72.19273890000001,-71.347887,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
422,425,781,54528,21,50,-72.03755464000001,-71.157314,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
423,426,781,54656,21,50,-71.02038998,-70.65581,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
424,427,781,54784,21,50,-71.02038998,-70.65581,-156.760826,56.852579,mb_bpu_trainable_stabilized_cuda
425,428,781,54912,21,50,-73.68337248,-71.157314,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
426,429,781,55040,21,50,-74.4450393,-71.347887,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
427,430,781,55168,21,50,-74.51712538000001,-71.347887,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
428,431,781,55296,21,50,-74.51712538000001,-71.347887,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
429,432,781,55424,21,50,-74.51712538000001,-71.347887,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
430,433,781,55552,21,50,-74.38361266,-71.347887,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
431,434,781,55680,21,50,-74.65937814,-71.347887,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
432,435,781,55808,21,50,-74.84391688,-71.60684800000001,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
433,436,781,55936,21,50,-74.84391688,-71.60684800000001,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
434,437,781,56064,21,50,-75.87072294,-72.4558935,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
435,438,781,56192,21,50,-75.87072294,-72.4558935,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
436,439,781,56320,21,50,-75.86955143999998,-72.4558935,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
437,440,781,56448,21,50,-74.90859289999999,-71.60684800000001,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
438,441,781,56576,21,50,-75.34753148,-72.4558935,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
439,442,781,56704,21,50,-75.34753148,-72.4558935,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
440,443,781,56832,21,50,-75.34753148,-72.4558935,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
441,444,781,56960,21,50,-76.40019756000001,-74.5021145,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
442,445,781,57088,21,50,-76.40019756000001,-74.5021145,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
443,446,781,57216,21,50,-76.56135210000001,-76.0721635,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
444,447,781,57344,21,50,-75.44783808,-74.5021145,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
445,448,781,57472,21,50,-75.44783808,-74.5021145,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
446,449,781,57600,21,50,-77.71039516,-76.0721635,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
447,450,781,57728,21,50,-77.71039516,-76.0721635,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
448,451,781,57856,21,50,-78.2612053,-76.0721635,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
449,452,781,57984,21,50,-78.2612053,-76.0721635,-156.760826,-35.170048,mb_bpu_trainable_stabilized_cuda
450,453,781,58112,21,50,-80.53465318,-76.638792,-159.82207,-35.170048,mb_bpu_trainable_stabilized_cuda
451,454,781,58240,21,50,-80.53465318,-76.638792,-159.82207,-35.170048,mb_bpu_trainable_stabilized_cuda
452,455,781,58368,21,50,-82.2481731,-77.433531,-159.82207,-35.170048,mb_bpu_trainable_stabilized_cuda
453,456,781,58496,21,50,-82.2481731,-77.433531,-159.82207,-35.170048,mb_bpu_trainable_stabilized_cuda
454,457,781,58624,21,50,-83.32352952,-77.433531,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
455,458,781,58752,21,50,-83.33960517999999,-77.433531,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
456,459,781,58880,21,50,-83.33960517999999,-77.433531,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
457,460,781,59008,21,50,-83.27166296,-77.433531,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
458,461,781,59136,21,50,-82.88535710000001,-77.433531,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
459,462,781,59264,21,50,-82.88535710000001,-77.433531,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
460,463,781,59392,21,50,-83.27719304,-78.26952,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
461,464,781,59520,21,50,-83.27719304,-78.26952,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
462,465,781,59648,21,50,-83.27719304,-78.26952,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
463,466,781,59776,21,50,-81.8536617,-78.26952,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
464,467,781,59904,21,50,-81.8536617,-78.26952,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
465,468,781,60032,21,50,-82.11637678000001,-79.233041,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
466,469,781,60160,21,50,-81.1752323,-78.26952,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
467,470,781,60288,21,50,-78.92285656,-77.433531,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
468,471,781,60416,21,50,-79.63014885999999,-78.0903975,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
469,472,781,60544,21,50,-79.13833851999999,-78.0903975,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
470,473,781,60672,21,50,-79.08770556,-78.0903975,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
471,474,781,60800,21,50,-79.59507296,-78.4738935,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
472,475,781,60928,21,50,-79.59507296,-78.4738935,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
473,476,781,61056,21,50,-79.59507296,-78.4738935,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
474,477,781,61184,21,50,-80.33297742,-79.233041,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
475,478,781,61312,21,50,-78.69620538,-78.4738935,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
476,479,781,61440,21,50,-78.93825564000001,-79.233041,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
477,480,781,61568,21,50,-78.93825564000001,-79.233041,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
478,481,781,61696,21,50,-78.42386078,-78.4738935,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
479,482,781,61824,21,50,-78.42386078,-78.4738935,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
480,483,781,61952,21,50,-78.44693682,-78.4738935,-171.605541,-35.170048,mb_bpu_trainable_stabilized_cuda
481,484,781,62080,21,50,-77.65613682,-77.63790449999999,-171.605541,-37.695634,mb_bpu_trainable_stabilized_cuda
482,485,781,62208,21,50,-77.65613682,-77.63790449999999,-171.605541,-37.695634,mb_bpu_trainable_stabilized_cuda
483,486,781,62336,21,50,-76.6498154,-76.9809315,-171.605541,-36.694067,mb_bpu_trainable_stabilized_cuda
484,487,781,62464,21,50,-76.18962558,-76.63868550000001,-171.605541,-36.694067,mb_bpu_trainable_stabilized_cuda
485,488,781,62592,21,50,-76.74742704,-76.9809315,-171.605541,-36.694067,mb_bpu_trainable_stabilized_cuda
486,489,781,62720,21,50,-77.38849438,-77.28756949999999,-171.605541,-36.694067,mb_bpu_trainable_stabilized_cuda
487,490,781,62848,21,50,-77.12160985999999,-77.28756949999999,-171.605541,-36.694067,mb_bpu_trainable_stabilized_cuda
488,491,781,62976,21,50,-77.06042582,-76.9809315,-171.605541,-36.694067,mb_bpu_trainable_stabilized_cuda
489,492,781,63104,21,50,-75.51144077999999,-76.2517895,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
490,493,781,63232,21,50,-75.19509681999999,-76.2517895,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
491,494,781,63360,21,50,-74.6903815,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
492,495,781,63488,21,50,-74.6903815,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
493,496,781,63616,21,50,-75.1963157,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
494,497,781,63744,21,50,-75.1963157,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
495,498,781,63872,21,50,-75.81770852,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
496,499,781,64000,21,50,-75.81770852,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
497,500,781,64128,21,50,-75.81770852,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
498,501,781,64256,21,50,-76.26071598,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
499,502,781,64384,21,50,-76.26071598,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
500,503,781,64512,21,50,-75.92982377999999,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
501,504,781,64640,21,50,-75.23726416,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
502,505,781,64768,21,50,-75.23726416,-73.4726725,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
503,506,781,64896,21,50,-74.88632983999999,-69.5948325,-171.605541,-35.468865,mb_bpu_trainable_stabilized_cuda
504,507,781,65024,21,50,-70.25263692,-67.388572,-171.605541,92.064408,mb_bpu_trainable_stabilized_cuda
505,508,781,65152,21,50,-70.77489722,-68.499244,-171.605541,92.064408,mb_bpu_trainable_stabilized_cuda
506,509,781,65280,21,50,-70.77489722,-68.499244,-171.605541,92.064408,mb_bpu_trainable_stabilized_cuda
507,510,781,65408,21,50,-70.23101775999999,-68.499244,-171.605541,92.064408,mb_bpu_trainable_stabilized_cuda
508,511,781,65536,21,50,-70.08098453999999,-68.499244,-171.605541,92.064408,mb_bpu_trainable_stabilized_cuda
509,512,781,65664,21,50,-70.08098453999999,-68.499244,-171.605541,92.064408,mb_bpu_trainable_stabilized_cuda
510,513,781,65792,21,50,-70.08098453999999,-68.499244,-171.605541,92.064408,mb_bpu_trainable_stabilized_cuda
511,514,781,65920,21,50,-66.81819446000002,-68.11321749999999,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
512,515,781,66048,21,50,-66.81819446000002,-68.11321749999999,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
513,516,781,66176,21,50,-66.81819446000002,-68.11321749999999,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
514,517,781,66304,21,50,-67.62750594,-68.8453875,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
515,518,781,66432,21,50,-66.62799378,-68.8453875,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
516,519,781,66560,21,50,-67.22850844,-68.8453875,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
517,520,781,66688,21,50,-65.65906974,-67.8863015,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
518,521,781,66816,21,50,-65.65906974,-67.8863015,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
519,522,781,66944,21,50,-66.8985408,-67.8863015,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
520,523,781,67072,21,50,-66.62240534,-67.8863015,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
521,524,781,67200,21,50,-66.70937218,-67.8863015,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
522,525,781,67328,21,50,-66.70937218,-67.8863015,-152.320409,92.064408,mb_bpu_trainable_stabilized_cuda
523,526,781,67456,21,50,-68.92988962,-68.232445,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
524,527,781,67584,21,50,-68.96228070000001,-68.232445,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
525,528,781,67712,21,50,-68.92634578,-68.232445,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
526,529,781,67840,21,50,-68.98892422,-68.232445,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
527,530,781,67968,21,50,-67.7375684,-67.8863015,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
528,531,781,68096,21,50,-66.92559156,-67.388572,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
529,532,781,68224,21,50,-66.73406652,-67.2073215,-160.112212,92.064408,mb_bpu_trainable_stabilized_cuda
