root_id,super_class,cell_class,cell_sub_class,cell_type,side
720575940604992457,optic,ME,,Mi15,right
720575940604992480,optic,LA>ME,L1-5,L2,left
720575940604993708,optic,ME>LO.LOP,,TmY5a,right
720575940604993760,optic,ME>LO.LOP,,TmY5a,left
720575940604994272,optic,ME>LO,,Tm2,left
720575940604994336,central,,,,left
720575940604994476,optic,ME>LO,,T3,left
720575940604996524,optic,ME,,Dm2,right
720575940605000928,optic,LOP>LO,,TmY20,left
720575940605001184,visual_projection,,,LLPC3,left
720575940605001696,optic,ME>LO,,T2,left
720575940605002720,optic,LA>ME,L1-5,L5,right
720575940605005280,optic,ME,columnar,Mi4,right
720575940605007550,visual_projection,,,LC15,left
720575940605009632,optic,ME,,Mi9,left
720575940605010609,visual_projection,,,LC17,left
720575940605010633,optic,LO,,Li17,right
720575940605012140,optic,LO>LOP,,T5d,left
720575940605015776,optic,LA>ME,L1-5,L5,left
720575940605016288,optic,ME>LO,,Tm33,left
720575940605016777,visual_projection,,,LC12,right
720575940605017260,optic,ME>LO,,Tm9,right
720575940605017312,optic,ME,columnar,Mi1,left
720575940605018540,optic,ME>LOP,,T4c,left
720575940605020337,visual_projection,,,LC9,right
720575940605022176,optic,ME,columnar,Mi4,left
720575940605024386,visual_projection,,,LC31a,left
720575940605026784,optic,ME>LO,,Tm20,right
720575940605028198,optic,LO,tangential,Li15,right
720575940605028320,optic,ME>LO,,T2,right
720575940605028809,optic,ME,,Mi9,left
720575940605029088,optic,ME,,Mi10,right
720575940605029856,optic,ME,columnar,Mi1,right
720575940605032108,optic,ME,,Mi13,right
720575940605032364,optic,LA>ME,L1-5,L1,right
720575940605033644,optic,ME>LOP,,T4a,left
720575940605034161,optic,ME>LO,,Tm9,right
720575940605038182,optic,ME,,Mi15,right
720575940605039648,optic,ME>LO,,Tm25,left
720575940605041888,optic,ME,,Sm16,left
720575940605041952,optic,ME,,Mi9,left
720575940605042609,visual_projection,,,LLPC1,right
720575940605042656,optic,ME,columnar,Mi1,left
720575940605046188,optic,LA>ME,L1-5,L3,left
720575940605047742,visual_projection,,,LPC1,left
720575940605047753,optic,ME,,Mi15,right
720575940605051052,optic,LO>LOP,,T5b,right
720575940605053408,optic,ME,,Dm3q,left
720575940605055660,optic,ME>LOP,,T4a,right
720575940605055916,optic,ME>LO,,Tm37,right
720575940605056684,optic,ME>LO.LOP,,TmY5a,right
720575940605061036,optic,ME>LO.LOP,,TmY11,left
720575940605062334,optic,ME,,Dm3q,left
720575940605062601,optic,ME>LO,,Tm5b,right
720575940605064364,optic,LA>ME,L1-5,L2,left
720575940605072300,optic,ME>LO,,T3,right
720575940605072742,visual_projection,,,LC10a,left
720575940605073324,optic,ME>LO,,Tm9,left
720575940605073376,optic,LO>LOP,,T5a,left
720575940605073632,optic,ME>LO,,Tm5b,left
720575940605074144,optic,ME>LA,,C2,right
720575940605076140,optic,ME,,Dm3v,right
720575940605076158,visual_projection,,,TmY14,right
720575940605077193,optic,ME>LO,,T2a,right
720575940605079724,optic,ME>LO.LOP,,TmY9q,right
720575940605084774,optic,LO>LOP,,T5b,right
720575940605087404,optic,ME>LOP,,T4b,left
720575940605087520,optic,ME,,Dm2,right
720575940605089964,optic,LO>LOP,,T5d,left
720575940605091104,optic,LA>ME,L1-5,L2,right
720575940605092700,optic,ME,columnar,Mi1,left
720575940605096550,optic,LO>LOP,,T5b,right
720575940605097132,optic,ME>LO,,Tm2,right
720575940605097929,optic,LA>ME,L1-5,L4,left
720575940605098976,optic,LA>ME,L1-5,L4,left
720575940605103806,optic,ME>LO,,Tm3,right
720575940605105580,optic,LOP>LO,,TmY20,right
720575940605106110,optic,ME,columnar,Mi4,right
720575940605109984,optic,ME,,Sm02,left
720575940605111230,optic,ME>LO,,T3,right
720575940605111980,optic,LA>ME,L1-5,L4,left
720575940605112288,optic,ME>LA,,C2,left
720575940605113056,optic,LO>LOP,,T5b,left
720575940605113772,optic,ME>LO,,T3,left
720575940605114046,visual_projection,,,LC10e,left
720575940605114796,optic,ME,,Mi2,right
720575940605114848,optic,LA>ME,L1-5,L5,left
720575940605115360,optic,ME,,Mi15,left
720575940605115936,optic,LOP>LO,,Tlp4,right
720575940605116640,optic,LA>ME,L1-5,L4,right
720575940605116849,optic,ME>LA,,T1,left
720575940605118892,optic,ME>LO.LOP,,Tm27,left
720575940605121452,optic,LO>LOP,,T5a,left
720575940605122016,optic,ME,,Mi13,left
720575940605123701,optic,ME,,Dm3p,right
720575940605128364,optic,ME,,Dm3p,right
720575940605128550,optic,ME>LO,,Tm9,right
720575940605128876,optic,ME>LO,,Tm21,right
720575940605130668,optic,ME>LOP,,T4d,left
720575940605132972,optic,ME>LA,,C2,left
720575940605135532,optic,ME>LOP,,T4b,right
720575940605138092,optic,ME>LO.LOP,,TmY9q,left
720575940605138860,optic,ME,,Dm3p,right
720575940605139116,optic,ME>LOP,,T4c,right
720575940605140070,optic,ME>LO.LOP,,TmY4,right
720575940605140396,optic,LO>LOP,,T5d,left
720575940605142118,optic,LA>ME,L1-5,L5,right
720575940605143724,optic,LO>LOP,,T5c,left
720575940605145004,optic,ME,,Dm2,right
720575940605145516,optic,ME>LO,,T3,left
720575940605147057,optic,ME>LO,,Tm2,right
720575940605149118,optic,LO,,Li05,right
720575940605151456,optic,ME,,Sm02,right
720575940605151916,optic,LA>ME,L1-5,L5,left
720575940605152177,optic,ME>LO,,Tm1,right
720575940605153196,optic,ME>LA,,C3,left
720575940605153708,optic,LA>ME,L1-5,L1,right
720575940605156064,optic,ME,,Dm3q,right
720575940605157856,optic,ME>LO.LOP,,Tm27,right
720575940605157990,optic,ME>LO,,Tm3,right
720575940605160550,sensory,visual,,R1-6,right
720575940605162668,optic,LA>ME,L1-5,L2,right
720575940605162720,optic,ME,,Mi9,left
720575940605163198,optic,ME,,Mi13,left
720575940605164460,optic,ME>LOP,,T4b,left
720575940605165024,optic,ME>LO.LOP,,Tm27,left
720575940605165228,optic,ME>LA,,C3,left
720575940605167276,optic,ME>LO,,T2a,left
720575940605169580,optic,LA>ME,L1-5,L2,right
720575940605169836,optic,ME>LO,,T2a,left
720575940605173705,visual_projection,,,LC17,left
720575940605174188,optic,ME,,Mi13,right
720575940605174304,optic,ME>LA,,C3,right
720575940605174700,optic,LO>LOP,,T5c,right
720575940605177033,visual_projection,,,MeTu3c,left
720575940605178558,visual_projection,,,MTe54,right
720575940605179360,sensory,visual,,R7,right
720575940605179849,optic,ME>LO,,Tm1,right
720575940605180844,optic,ME>LOP,,T4c,right
720575940605181152,optic,ME>LOP,,T4d,right
720575940605182432,optic,ME>LO,,T3,left
720575940605183404,optic,ME>LO,,Tm21,left
720575940605183660,optic,LA>ME,L1-5,L5,left
720575940605184958,visual_projection,,,aMe5,left
720575940605185964,optic,ME>LO,,Tm21,right
720575940605186225,optic,ME,,Mi9,right
720575940605188268,optic,ME,,Dm3p,left
720575940605188576,optic,ME>LO,,Tm5e,left
720575940605190624,optic,ME>LA,,C3,right
720575940605191340,optic,ME>LO,,Tm9,right
720575940605191526,optic,LOP>LO,,Tlp4,left
720575940605192284,optic,ME,,Dm2,left
720575940605193696,optic,ME>LA,,C3,left
720575940605194016,optic,ME>LO,,Tm35,right
720575940605197740,optic,LA>ME,L1-5,L3,left
720575940605199038,optic,LO,,Li06,right
720575940605199584,optic,ME,,Mi14,right
720575940605200486,optic,ME>LO.LOP,,TmY5a,right
720575940605204140,optic,ME>LO.LOP,,Tm27,right
720575940605204960,optic,ME>LOP,,T4d,left
720575940605206752,optic,ME>LOP,,T4c,right
720575940605209056,visual_projection,,,TmY14,right
720575940605211872,optic,ME>LO,,Tm7,left
720575940605212640,optic,ME>LO,,Tm20,left
720575940605215665,optic,ME,columnar,Mi1,right
720575940605219552,optic,ME>LO,,Tm21,left
720575940605220542,optic,ME>LO.LOP,,Tm36,right
720575940605223340,optic,ME>LO,,Tm4,right
720575940605224416,optic,LA>ME,L1-5,L5,right
720575940605224672,optic,ME>LOP,,T4a,left
720575940605225900,optic,ME>LO,,Tm20,right
720575940605225952,optic,ME>LA,,C2,left
720575940605226156,optic,ME>LA,,Lawf2,left
720575940605227232,optic,ME,,Sm08,left
720575940605237932,optic,ME,,Sm06,left
720575940605238048,optic,LOP>LO,,Tlp4,right
720575940605238206,visual_centrifugal,,,cM12,left
720575940605238705,optic,LO>LOP,,T5b,right
720575940605240544,optic,ME>LA,,T1,right
720575940605241516,optic,ME>LOP,,T4d,right
720575940605242242,visual_projection,,,LC16,right
720575940605243424,optic,ME,columnar,Mi1,left
720575940605244960,optic,ME>LO,,Tm25,right
720575940605245984,optic,ME>LO.LOP,,TmY31,left
720575940605251756,optic,ME,columnar,Mi4,right
720575940605252064,optic,ME>LO,,MLt4,right
720575940605254846,optic,ME,,Mi15,right
720575940605254880,optic,LA>ME,L1-5,L4,right
720575940605255270,optic,ME>LO,,Tm1,left
720575940605258668,optic,ME>LO,,Tm4,right
720575940605262880,optic,ME,columnar,Mi1,right
720575940605265120,sensory,visual,,R1-6,left
720575940605266818,optic,LO,,Li13,left
720575940605267372,optic,ME,,Mi13,right
720575940605268140,optic,LA>ME,L1-5,L3,right
720575940605269094,optic,ME>LO,,Tm7,left
720575940605270816,optic,ME>LO,,T3,right
720575940605271468,optic,ME>LO.LOP,,TmY3,left
720575940605273772,optic,LA>ME,L1-5,L3,right
720575940605274470,optic,LO,,Li08,left
720575940605276518,optic,ME>LO.LOP,,TmY5a,left
720575940605278380,optic,ME,,Sm08,left
720575940605278386,visual_projection,,,MeTu2a,right
720575940605278636,optic,ME>LO,,Tm21,right
720575940605279008,optic,ME>LO.LOP,,TmY31,right
720575940605279660,optic,ME>LO,,Tm2,left
720575940605280614,optic,ME>LO.LOP,,TmY9q__perp,right
720575940605280870,optic,ME,,Mi10,right
720575940605282220,optic,ME>LO,,Tm5a,right
720575940605282848,optic,LA>ME,L1-5,L1,right
720575940605285292,optic,ME>LO,,T2a,left
720575940605285297,visual_projection,,,LC10d,left
720575940605285856,optic,ME>LOP,,T4c,left
720575940605286060,optic,ME>LO,,Tm3,left
720575940605286316,optic,ME>LO,,Tm4,left
720575940605287852,optic,LA>ME,L1-5,L1,left
720575940605288480,optic,ME,columnar,Mi1,left
720575940605289900,optic,ME,columnar,Mi4,left
720575940605290353,optic,ME>LO.LOP,,Tm27,left
720575940605291138,visual_projection,,,LC24,right
720575940605291185,optic,ME>LO,,Tm3,left
720575940605291436,optic,ME>LO,,Tm5f,right
720575940605291650,visual_projection,,,LC12,right
720575940605292460,optic,ME>LO,,Tm3,left
720575940605292734,optic,ME,tangential,Pm01,right
720575940605293484,optic,ME>LA,,C3,left
720575940605293698,optic,ME>LO,,Tm20,right
720575940605300145,visual_projection,,,LC10c,left
720575940605300256,optic,ME,columnar,Mi1,left
720575940605302188,optic,ME>LO,,Tm34,right
720575940605304166,optic,LO>LOP,,T5c,right
720575940605306726,optic,LO>LOP,,T5b,right
720575940605307582,optic,ME>LO,,Tm5c,right
720575940605309984,optic,ME>LO,,Tm8a,left
720575940605310398,optic,ME>LO,,Tm3,right
720575940605313638,optic,ME>LO,,Tm1,left
720575940605314732,optic,ME,,Dm3v,right
720575940605315262,optic,ME>LO,,Tm2,right
720575940605315762,optic,LO>LOP,,T5a,left
720575940605317600,optic,LO>LOP,,T5d,left
720575940605318316,optic,LO,,Li11,right
720575940605318880,visual_projection,,,LC9,right
720575940605319340,optic,ME>LO,,Tm21,left
720575940605319852,optic,LA>ME,L1-5,L5,left
720575940605321132,optic,ME>LO,,Tm2,left
720575940605321760,optic,LOP>ME.LO,,Y1,right
720575940605324204,optic,ME>LO,,Tm1,right
720575940605328318,optic,ME>LO.LOP,,TmY4,right
720575940605328928,optic,ME,columnar,Mi4,right
720575940605330022,optic,LA>ME,L1-5,L1,right
720575940605330912,optic,LO,,Li06,left
720575940605332070,optic,LA>ME,L1-5,L5,right
720575940605332652,optic,ME>LO,,T2a,right
720575940605333169,visual_projection,,,TmY14,right
720575940605334886,optic,LO>LOP,,T5d,right
720575940605335910,optic,LO>LOP,,T5c,right
720575940605336422,optic,LO>LOP,,T5d,right
720575940605338336,optic,ME>LOP,,T4d,left
720575940605338558,optic,LO,,Li17,left
720575940605339052,optic,ME>LO,,Tm35,left
720575940605345410,optic,LA>ME,L1-5,L3,right
720575940605349804,optic,ME,columnar,Mi4,right
720575940605353062,optic,ME>LO,,T3,right
720575940605353760,optic,LA>ME,L1-5,L2,right
720575940605353905,optic,LO>LOP,,T5b,right
720575940605354668,optic,ME,columnar,Mi1,left
720575940605354924,optic,ME>LO,,Tm2,left
720575940605358513,optic,ME>LO,,Tm20,left
720575940605358769,optic,ME>LO,,Tm5f,left
720575940605362092,optic,ME>LO,,Tm8a,left
720575940605362633,optic,ME>LO,,Tm31,left
720575940605362912,optic,ME,columnar,Mi4,left
720575940605363628,optic,ME>LO.LOP,,TmY9q,left
720575940605364396,optic,LA>ME,L1-5,L2,right
720575940605364448,sensory,visual,,R1-6,right
720575940605367486,optic,ME>LO,,Tm1,left
720575940605369312,optic,ME>LA,,C2,left
720575940605371494,optic,LO>LOP,,T5c,right
720575940605372606,optic,LOP>LO.ME,,Y12,right
720575940605373868,optic,ME>LOP,,T4b,left
720575940605374910,optic,LO>LOP,,T5a,right
720575940605376224,optic,LA>ME,L1-5,L1,right
720575940605378476,optic,ME,columnar,Mi4,right
720575940605379104,optic,ME>LOP,,T4a,left
720575940605380128,optic,ME>LO,,Tm9,left
720575940605380268,optic,ME,,Sm02,right
720575940605381478,optic,LOP>ME.LO,,Y3,right
720575940605382176,optic,ME>LO,,Tm1,left
720575940605384736,optic,LO>LOP,,T5c,right
720575940605384992,optic,ME>LO,,T3,right
720575940605385696,optic,ME>LO.LOP,,Tm27,left
720575940605386930,visual_projection,,,LC11,right
720575940605387232,optic,ME,,pDm8,left
720575940605387808,optic,ME>LO,,T2a,left
720575940605389484,optic,LA>ME,L1-5,L5,right
720575940605389740,optic,ME,,Mi2,right
720575940605390764,optic,ME>LOP,,T4a,left
720575940605391328,sensory,visual,,R1-6,left
720575940605392160,optic,LO>LOP,,T5a,right
720575940605393888,visual_projection,,,LC27,left
720575940605394022,optic,LO>LOP,,T5c,right
720575940605394354,optic,ME>LO.LOP,,TmY5a,right
720575940605394976,optic,ME>LO,,Tm3,right
720575940605395232,optic,ME>LO,,T2,right
720575940605397164,optic,ME,,Mi2,right
720575940605397182,optic,ME>LO.LOP,,Tm27,left
720575940605397536,optic,LO>LOP,,T5c,right
720575940605398048,optic,ME>LOP,,T4b,right
720575940605398304,optic,LO>LOP,,T5b,right
720575940605399520,sensory,visual,,R1-6,left
720575940605400032,sensory,visual,,R1-6,left
720575940605400352,optic,ME>LOP.LO,,TmY10,left
720575940605401702,optic,ME>LO,,T2,right
720575940605402284,optic,LA>ME,L1-5,L2,right
720575940605403360,optic,ME>LO,,Tm20,left
720575940605404076,optic,ME,,Dm3q,left
720575940605405408,optic,ME>LA,,C2,left
720575940605408870,optic,LO>LOP,,T5b,right
720575940605410220,optic,ME,,Dm3q,right
720575940605410732,optic,ME>LA,,T1,left
720575940605411040,optic,ME>LO,,Tm2,right
720575940605411244,optic,LA>ME,L1-5,L4,right
720575940605411262,visual_projection,,,LC10d,right
720575940605411296,optic,ME>LO,,Tm5f,left
720575940605413129,optic,LO>LOP,,T5a,right
720575940605413385,optic,LO>LOP,,T5c,right
720575940605415596,optic,ME,,Mi2,left
720575940605417696,sensory,visual,,R1-6,left
720575940605417952,optic,ME>LO.LOP,,TmY11,left
720575940605418668,optic,LA>ME,L1-5,L2,left
720575940605418942,optic,ME>LOP,,T4c,right
720575940605419966,visual_projection,,,LC15,right
720575940605421280,optic,ME,,Mi9,left
720575940605422560,optic,ME>LO,,MeTu4c,left
720575940605423072,optic,ME,,Mi2,left
720575940605423282,optic,ME>LO,,T2,right
720575940605423532,optic,LA>ME,L1-5,L1,right
720575940605426278,optic,LO>LOP,,T5c,right
720575940605426562,optic,ME>LOP,,T4a,left
720575940605426609,visual_projection,,,LC10a,left
720575940605429950,optic,ME>LO,,T2,right
720575940605430752,optic,ME>LA,,T1,left
720575940605432422,optic,ME>LOP,,T4c,right
720575940605432492,optic,LA>ME,L1-5,L3,right
720575940605435052,optic,ME,,Dm3q,left
720575940605435308,optic,ME,,Mi15,left
720575940605437356,optic,ME,,Mi2,left
720575940605438398,optic,ME>LO,,Tm2,right
720575940605440736,optic,ME>LO,,T2a,left
720575940605441638,optic,ME,columnar,Mi1,left
720575940605442220,optic,ME>LA,,C3,left
720575940605442732,optic,ME,,Sm02,right
720575940605443500,optic,ME>LO,,T2,left
720575940605444576,sensory,visual,,R1-6,right
720575940605444809,visual_projection,,,LC12,left
720575940605444966,optic,ME>LO,,Tm9,right
720575940605445600,visual_projection,,,MTe03,right
720575940605446590,optic,ME>LOP,,T4d,right
720575940605450924,optic,LOP>LO.ME,,Y12,left
720575940605451180,optic,ME>LA,,C3,left
720575940605453001,optic,ME>LOP,,T4b,right
720575940605454025,optic,ME>LO,,Tm20,right
720575940605454112,optic,ME>LO,,Tm32,left
720575940605454182,optic,ME>LOP,,T4b,left
720575940605454281,optic,ME,tangential,Pm01,left
720575940605455072,optic,ME>LO,,Tm2,left
720575940605456574,optic,LA>ME,L1-5,L5,left
720575940605457888,optic,LOP>ME.LO,,Y4,left
720575940605462961,optic,ME>LA,,Lawf2,right
720575940605463264,optic,ME,,Sm16,left
720575940605464166,optic,LOP>ME.LO,,Y3,right
720575940605465278,optic,ME,,Mi14,right
720575940605465888,visual_projection,,,MTe45,left
720575940605468105,optic,ME,,Mi13,right
720575940605468640,optic,ME,,Dm10,right
720575940605469286,optic,ME>LA,,C3,right
720575940605470310,optic,ME>LOP,,T4c,right
720575940605474528,optic,ME,,Sm24,left
720575940605475262,optic,LO>LOP,,T5c,left
720575940605475296,visual_projection,,,LT52,left
720575940605476576,optic,LO>ME,tangential,LMt2,left
720575940605476994,visual_projection,,,MeTu4a,right
720575940605477041,optic,ME>LO,,Tm4,right
720575940605478321,optic,ME,columnar,Mi1,right
720575940605478590,visual_projection,,,LC24,left
720575940605478846,optic,LOP,,LPi08,right
720575940605479102,optic,LOP,,LPi02,right
720575940605479870,optic,ME>LO,,T3,right
720575940605480369,optic,ME>LO,,Tm9,right
720575940605483185,optic,LO>LOP,,T5a,left
720575940605483977,optic,ME>LO,,T2a,right
720575940605487550,visual_projection,,,LC43,right
720575940605487974,optic,ME>LA,,T1,right
720575940605489632,optic,LO,tangential,Li21,right
720575940605490022,optic,ME,,Mi9,left
720575940605490790,optic,ME,columnar,Mi4,right
720575940605492670,optic,LO>LOP,,T5b,right
720575940605494240,optic,ME>LO.LOP,,TmY31,right
720575940605494444,optic,ME>LO,,T2,left
720575940605494729,optic,ME,,Mi9,left
720575940605495008,sensory,visual,,R1-6,left
720575940605496777,visual_projection,,,MeTu2b,right
720575940605499057,optic,ME>LO,,Tm16,right
720575940605500862,optic,LO>LOP,,T5d,right
720575940605501216,optic,LOP>ME.LO,,Y3,right
720575940605501472,optic,ME>LOP,,T4c,left
720575940605501612,optic,ME,,Dm15,left
720575940605501641,optic,ME>LO,,Tm4,left
720575940605504446,optic,ME>LA,,C2,right
720575940605505760,optic,ME,,Mi14,right
720575940605506476,optic,ME>LOP,,T4d,left
720575940605508286,optic,LOP,,LPi09,right
720575940605508320,optic,ME>LO,,Tm20,left
720575940605511870,optic,ME>LO.LOP,,Tm27,right
720575940605514249,optic,ME>LO,,Tm31,right
720575940605515296,optic,ME>LO,,Tm3,left
720575940605515744,sensory,visual,,R1-6,right
720575940605519328,sensory,visual,,R8,left
720575940605521324,optic,LA>ME,L1-5,L4,left
720575940605522121,optic,ME>LO.LOP,,TmY9q__perp,right
720575940605523145,optic,ME>LO,,Tm4,right
720575940605523558,optic,ME,,Dm3v,right
720575940605524192,optic,ME>LO,,Tm5f,left
720575940605524960,optic,ME,,Mi10,right
720575940605527468,optic,ME,,Dm3v,left
720575940605527776,sensory,visual,,R7,left
720575940605527910,visual_projection,,,LLPC1,right
720575940605528166,optic,ME>LOP,,T4d,right
720575940605530336,optic,ME>LA,,Lawf2,left
720575940605531593,optic,ME,,Sm01,left
720575940605532006,optic,ME>LO,,T3,left
720575940605532593,optic,LOP>ME.LO,,Y3,right
720575940605532617,optic,ME>LO.LOP,,Tm27,left
720575940605533408,optic,LA>ME,L1-5,L4,left
720575940605535177,optic,LO>LOP,,T5a,right
720575940605535404,optic,ME>LOP,,T4c,left
720575940605535456,visual_projection,,,LC10b,left
720575940605536172,optic,ME,,Mi10,left
720575940605536969,optic,ME,,Mi2,left
720575940605538220,optic,LOP,,LPi06,left
720575940605540030,optic,ME,,Mi13,right
720575940605541344,optic,LOP>LO,,Tlp14,left
720575940605541822,optic,LA>ME,L1-5,L1,right
720575940605542502,optic,ME,,Mi15,left
720575940605544108,optic,LA>ME,L1-5,L4,right
720575940605544736,optic,ME>LA,,C3,right
720575940605545504,optic,ME>LO,,T2,right
720575940605546208,optic,LA>ME,L1-5,L2,right
720575940605547488,sensory,visual,,R1-6,right
