io,arm,variant,seed,fraction,epoch,train_loss,val_auprc,val_loss
bio,random,standard,1,5,4,0.3827310502529144,0.8811,0.898
bio,random,standard,1,5,5,0.4001502841711044,0.9071,0.5239
bio,random,standard,1,5,6,0.3970461338758468,0.9265,0.4963
bio,random,standard,1,5,7,0.3220030218362808,0.935,0.6304
bio,random,standard,1,5,8,0.300149030983448,0.9361,0.4525
bio,random,standard,1,5,9,0.2881998866796493,0.9689,0.4217
bio,random,standard,1,5,10,0.2358738929033279,0.9713,0.4062
bio,random,standard,1,5,11,0.222267135977745,0.974,0.3413
bio,random,standard,1,5,12,0.2081383317708969,0.9751,0.3004
bio,random,standard,1,5,13,0.196062721312046,0.9737,0.2829
bio,random,standard,1,5,14,0.1944278702139854,0.981,0.2468
bio,random,standard,1,5,15,0.1751956194639206,0.9829,0.2261
bio,random,standard,1,5,16,0.1823539733886718,0.9859,0.2113
bio,random,standard,1,5,17,0.177713006734848,0.987,0.2272
bio,random,standard,1,5,18,0.1598966643214225,0.9858,0.1999
bio,random,standard,1,5,19,0.1611815728247165,0.9778,0.2513
bio,random,standard,1,5,20,0.18086027354002,0.9839,0.5713
bio,random,standard,1,5,21,0.3416505008935928,0.9855,0.2972
bio,random,standard,1,5,22,0.2682244107127189,0.9515,0.5871
bio,random,standard,1,5,23,0.4279246926307678,0.982,0.2136
bio,random,standard,1,5,24,0.1887180805206298,0.9778,0.6973
bio,random,standard,5,5,1,0.6507207155227661,0.8259,3.2845
bio,random,standard,5,5,2,0.7873707413673401,0.884,0.7097
bio,random,standard,5,5,3,0.5515458881855011,0.7061,1.6014
bio,random,standard,5,5,4,0.8878442347049713,0.8234,0.5971
bio,random,standard,5,5,5,0.3324271440505981,0.8739,1.3631
bio,random,standard,5,5,6,0.4123011529445648,0.8934,0.9751
bio,random,standard,5,5,7,0.245441772043705,0.7962,0.6797
bio,random,standard,5,5,8,0.5276822000741959,0.7626,1.0302
bio,random,standard,5,5,9,0.5999393314123154,0.8734,0.4997
bio,random,standard,5,5,10,0.2635252699255943,0.9355,0.7225
bio,random,standard,5,5,11,0.2609267383813858,0.9472,0.6393
bio,random,standard,5,5,12,0.219700314104557,0.9745,0.3531
bio,random,standard,5,5,13,0.1952255144715309,0.9798,0.3389
bio,random,standard,5,5,14,0.1677378118038177,0.9779,0.3929
bio,random,standard,5,5,15,0.1639019846916198,0.979,0.2687
bio,random,standard,5,5,16,0.1507194563746452,0.9855,0.2855
bio,random,standard,5,5,17,0.1392874121665954,0.9841,0.2227
bio,random,standard,5,5,18,0.1462578028440475,0.987,0.2155
bio,random,standard,5,5,19,0.1359782442450523,0.9876,0.2034
bio,random,standard,5,5,20,0.1353605762124061,0.9877,0.1893
bio,random,standard,5,5,21,0.1247540600597858,0.9877,0.1857
bio,random,standard,5,5,22,0.1255538165569305,0.9886,0.3359
bio,random,standard,5,5,23,0.1514577381312847,0.9871,0.1888
bio,random,standard,5,5,24,0.1318051666021347,0.9885,0.2337
bio,random,standard,5,5,25,0.1306833699345588,0.9878,0.1921
bio,random,standard,5,5,26,0.1324107199907302,0.9872,0.1875
bio,random,standard,5,5,27,0.1356709599494934,0.9884,0.263
bio,spectrum,standard,3,5,1,0.8385968506336212,0.7242,1.2317
bio,spectrum,standard,3,5,2,0.9541213512420654,0.8366,2.8327
bio,spectrum,standard,3,5,3,0.6140913963317871,0.8431,1.4265
bio,spectrum,standard,3,5,4,0.3306670635938644,0.8494,0.6903
bio,spectrum,standard,3,5,5,0.3745929896831512,0.707,0.8169
bio,spectrum,standard,3,5,6,0.4759087264537811,0.6617,0.7274
bio,spectrum,standard,3,5,7,0.3533065766096115,0.7832,0.7864
bio,spectrum,standard,3,5,8,0.2666424289345741,0.7899,1.0801
bio,spectrum,standard,3,5,9,0.3054255843162536,0.8092,1.0413
bio,spectrum,standard,3,5,10,0.286904364824295,0.8242,0.7664
bio,dense,standard,1,5,1,1.3764813542366028,0.8501,4.5963
bio,dense,standard,1,5,2,1.294034332036972,0.7076,1.2468
bio,dense,standard,1,5,3,0.7130818217992783,0.8695,0.9125
bio,dense,standard,1,5,4,0.4216105937957763,0.8829,0.7635
bio,dense,standard,1,5,5,0.38630510866642,0.8831,0.67
bio,dense,standard,1,5,6,0.3912336677312851,0.8423,0.7418
bio,dense,standard,1,5,7,0.3874962478876114,0.8667,0.7809
bio,dense,standard,1,5,8,0.3828855007886886,0.8887,0.6839
bio,dense,standard,1,5,9,0.3834547400474548,0.8813,0.7174
bio,dense,standard,1,5,10,0.3777057230472564,0.8818,0.7508
bio,dense,standard,1,5,11,0.3805241137742996,0.8916,0.7128
bio,dense,standard,5,5,1,0.8302538990974426,0.719,3.5158
bio,dense,standard,5,5,2,1.5982298254966736,0.6928,0.808
bio,dense,standard,5,5,3,0.3680235296487808,0.8697,0.8569
bio,dense,standard,5,5,4,0.3166215717792511,0.888,0.7494
bio,dense,standard,5,5,5,0.3062579035758972,0.8393,0.7332
bio,dense,standard,5,5,6,0.3099158555269241,0.8402,0.7513
bio,dense,standard,5,5,7,0.3280874788761139,0.8344,0.9273
bio,dense,standard,5,5,8,0.3236100077629089,0.8374,0.7269
bio,dense,standard,5,5,9,0.3109276443719864,0.8395,0.6917
bio,dense,standard,5,5,10,0.3131709992885589,0.8523,0.7755
bio,dense,standard,5,5,11,0.3078978508710861,0.8401,0.7641
bio,dense,standard,5,5,12,0.3116515129804611,0.8442,0.7044
bio,dense,standard,5,5,13,0.3095893114805221,0.8457,0.7571
bio,dense,standard,5,5,14,0.3063004612922668,0.8443,0.7388
bio,dense,standard,5,5,15,0.3058189451694488,0.8553,0.7321
generic,connectome,standard,3,5,1,0.5391323864459991,0.9679,1.4402
generic,connectome,standard,3,5,2,0.4011991173028946,0.9182,0.7852
generic,connectome,standard,3,5,3,0.2885406836867332,0.9852,0.7288
generic,connectome,standard,3,5,4,0.2127156257629394,0.9247,0.4381
generic,connectome,standard,3,5,5,0.3197682350873947,0.966,0.3288
generic,connectome,standard,3,5,6,0.1944845169782638,0.9623,0.8908
generic,connectome,standard,3,5,7,0.22648885846138,0.9669,0.3863
generic,connectome,standard,3,5,8,0.1310584731400013,0.9737,0.3397
generic,connectome,standard,3,5,9,0.1035646013915538,0.983,0.4302
generic,connectome,standard,3,5,10,0.1092047318816185,0.977,0.2542
generic,connectome,standard,3,5,11,0.1085817404091358,0.9821,0.3737
generic,connectome,standard,3,5,12,0.1093183644115924,0.9772,0.3051
generic,connectome,standard,3,5,13,0.127025194466114,0.9727,0.2742
generic,connectome,standard,3,5,14,0.1091503053903579,0.9737,0.4116
generic,connectome,standard,3,5,15,0.0945746600627899,0.9776,0.2689
generic,connectome,standard,3,5,16,0.0926438942551612,0.9716,0.4525
generic,degree,standard,1,5,1,0.4470113068819046,0.9721,1.633
generic,degree,standard,1,5,2,0.6982482969760895,0.9317,0.6948
generic,degree,standard,1,5,3,0.444967657327652,0.9703,0.488
generic,degree,standard,1,5,4,0.2620460987091064,0.9861,0.4793
generic,degree,standard,1,5,5,0.24531901627779,0.9807,0.2726
generic,degree,standard,1,5,6,0.1718759760260582,0.9475,0.4204
generic,degree,standard,1,5,7,0.197082407772541,0.9773,0.3694
generic,degree,standard,1,5,8,0.2069143056869506,0.9767,0.2923
generic,degree,standard,1,5,9,0.1659581288695335,0.9776,0.2851
generic,degree,standard,1,5,10,0.18573809415102,0.9598,0.3504
generic,degree,standard,1,5,11,0.201397143304348,0.9703,0.4998
generic,degree,standard,5,5,1,0.6189706027507782,0.9668,1.3857
generic,degree,standard,5,5,2,0.4785648286342621,0.9279,0.7338
generic,degree,standard,5,5,3,0.2893007770180702,0.9841,0.4501
generic,degree,standard,5,5,4,0.2270506769418716,0.9525,0.3788
generic,degree,standard,5,5,5,0.2090740278363227,0.9837,0.4188
generic,degree,standard,5,5,6,0.1710111200809478,0.9676,0.3166
generic,degree,standard,5,5,7,0.1665121391415596,0.9804,0.3741
generic,degree,standard,5,5,8,0.1310502253472805,0.9631,0.2838
generic,degree,standard,5,5,9,0.1312029808759689,0.9843,0.3697
generic,degree,standard,5,5,10,0.1227785237133503,0.9756,0.2523
generic,degree,standard,5,5,11,0.1525342129170894,0.9808,0.2221
generic,degree,standard,5,5,12,0.1046197600662708,0.9786,0.3553
generic,degree,standard,5,5,13,0.1099011562764644,0.9783,0.2283
generic,degree,standard,5,5,14,0.0917717963457107,0.9839,0.282
generic,degree,standard,5,5,15,0.0979756265878677,0.9817,0.2094
generic,degree,standard,5,5,16,0.1049602553248405,0.9805,0.2885
generic,degree,standard,5,5,17,0.1001078374683857,0.9704,0.2858
generic,degree,standard,5,5,18,0.0879494845867157,0.98,0.2884
generic,degree,standard,5,5,19,0.0876016244292259,0.9786,0.2369
generic,degree,standard,5,5,20,0.0815589018166065,0.9804,0.2595
generic,degree,standard,5,5,21,0.074744839221239,0.982,0.2105
generic,random,standard,3,5,1,0.5552178919315338,0.961,1.8444
generic,random,standard,3,5,2,0.4297877550125122,0.9284,0.7065
generic,random,standard,3,5,3,0.3171733692288399,0.9766,0.9442
generic,random,standard,3,5,4,0.3263121545314789,0.9681,0.8447
generic,random,standard,3,5,5,0.2292264550924301,0.95,0.3623
generic,random,standard,3,5,6,0.2029734998941421,0.9856,0.4449
generic,random,standard,3,5,7,0.1482613608241081,0.9505,0.5222
generic,random,standard,3,5,8,0.1266700439155101,0.9838,0.2992
generic,random,standard,3,5,9,0.1196759194135665,0.9836,0.38
generic,random,standard,3,5,10,0.1180985271930694,0.9757,0.2866
generic,random,standard,3,5,11,0.1120512373745441,0.9781,0.3514
generic,random,standard,3,5,12,0.1150439530611038,0.9783,0.3553
generic,random,standard,3,5,13,0.14051104336977,0.9609,0.3169
generic,random,standard,3,5,14,0.1449952125549316,0.978,0.4586
generic,random,standard,3,5,15,0.1353701204061508,0.9783,0.4413
generic,random,standard,3,5,16,0.1139370463788509,0.975,0.287
generic,spectrum,standard,1,5,1,2.4215241372585297,0.634,7.6777
generic,spectrum,standard,1,5,2,5.545293092727661,0.8555,2.6554
generic,spectrum,standard,1,5,3,2.0421109795570374,0.8947,2.3911
generic,spectrum,standard,1,5,4,1.327784776687622,0.8168,3.0702
generic,spectrum,standard,1,5,5,1.2487846314907074,0.8656,2.4588
generic,spectrum,standard,1,5,6,2.023154854774475,0.7483,3.0162
generic,spectrum,standard,5,5,1,1.7550827264785769,0.9093,4.9596
generic,spectrum,standard,5,5,2,4.246899127960205,0.939,4.3959
generic,spectrum,standard,5,5,3,1.388357013463974,0.7423,3.4826
generic,spectrum,standard,5,5,4,1.0071744918823242,0.9045,3.3162
generic,spectrum,standard,5,5,5,2.3478989601135254,0.7187,8.2556
generic,spectrum,standard,5,5,6,4.610843658447266,0.7145,6.6188
generic,dense,standard,3,5,1,1.198639914393425,0.8298,2.8147
generic,dense,standard,3,5,2,1.1928271055221558,0.9306,4.4587
generic,dense,standard,3,5,3,0.8642110824584961,0.7261,2.6798
generic,dense,standard,3,5,4,1.307443618774414,0.6755,4.7116
generic,dense,standard,3,5,5,1.884085774421692,0.6589,1.8999
generic,dense,standard,3,5,6,0.5462534874677658,0.9257,1.4034
bio,adapter_only,standard,1,5,1,0.427703395485878,0.8372,0.605
bio,adapter_only,standard,1,5,2,0.421399250626564,0.8446,0.6031
bio,adapter_only,standard,1,5,3,0.4165705591440201,0.8518,0.6029
bio,adapter_only,standard,1,5,4,0.4116635024547577,0.8598,0.6066
bio,adapter_only,standard,1,5,5,0.4075803905725479,0.8677,0.6089
bio,adapter_only,standard,1,5,6,0.402827188372612,0.8723,0.6063
bio,adapter_only,standard,1,5,7,0.3988941460847854,0.8766,0.6028
bio,adapter_only,standard,1,5,8,0.3947594463825226,0.879,0.5973
bio,adapter_only,standard,1,5,9,0.3910454958677292,0.8825,0.594
bio,adapter_only,standard,1,5,10,0.3871909081935882,0.887,0.5929
bio,adapter_only,standard,1,5,11,0.383978858590126,0.8921,0.5941
bio,adapter_only,standard,1,5,12,0.3808571696281433,0.8946,0.5911
bio,adapter_only,standard,1,5,13,0.3776068538427353,0.8982,0.5911
bio,adapter_only,standard,1,5,14,0.3744751662015915,0.9022,0.592
bio,adapter_only,standard,1,5,15,0.3716702759265899,0.9066,0.5948
bio,adapter_only,standard,1,5,16,0.3689789324998855,0.9099,0.5957
bio,adapter_only,standard,1,5,17,0.3663223534822464,0.9114,0.5928
bio,adapter_only,standard,1,5,18,0.3640941828489303,0.9126,0.5895
bio,adapter_only,standard,1,5,19,0.3618583083152771,0.9138,0.5867
bio,adapter_only,standard,1,5,20,0.3598765730857849,0.9166,0.5881
bio,adapter_only,standard,1,5,21,0.3574611693620682,0.9178,0.586
bio,adapter_only,standard,1,5,22,0.3552051782608032,0.9191,0.5842
bio,adapter_only,standard,1,5,23,0.3533318638801574,0.9206,0.5828
bio,adapter_only,standard,1,5,24,0.3512450307607651,0.9218,0.5812
bio,adapter_only,standard,1,5,25,0.349883109331131,0.9238,0.5819
bio,adapter_only,standard,1,5,26,0.3479490727186203,0.9256,0.5811
bio,adapter_only,standard,1,5,27,0.3461236804723739,0.9267,0.5792
bio,adapter_only,standard,1,5,28,0.3445440977811813,0.9279,0.5774
bio,adapter_only,standard,1,5,29,0.3429434448480606,0.9287,0.5748
bio,adapter_only,standard,1,5,30,0.3410841673612594,0.9302,0.5739
bio,adapter_only,standard,5,5,1,0.3052506893873214,0.8535,0.5945
bio,adapter_only,standard,5,5,2,0.3002916723489761,0.8564,0.5831
bio,adapter_only,standard,5,5,3,0.2978131771087646,0.8619,0.5808
bio,adapter_only,standard,5,5,4,0.2935325056314468,0.8704,0.5856
bio,adapter_only,standard,5,5,5,0.2900167405605316,0.8813,0.5945
bio,adapter_only,standard,5,5,6,0.2859319150447845,0.8868,0.5949
bio,adapter_only,standard,5,5,7,0.2829841673374176,0.8928,0.5954
bio,adapter_only,standard,5,5,8,0.2799820005893707,0.8967,0.5944
bio,adapter_only,standard,5,5,9,0.2770255357027054,0.9004,0.5935
bio,connectome,standard,1,10,1,1.002569854259491,0.8517,2.4729
bio,connectome,standard,1,10,2,0.7535144686698914,0.8323,0.8759
bio,connectome,standard,1,10,3,0.4340107440948486,0.9067,1.181
bio,connectome,standard,1,10,4,0.3791113421320915,0.8576,0.7332
bio,connectome,standard,1,10,5,0.3497800901532173,0.947,0.7984
bio,connectome,standard,1,10,6,0.2935681380331516,0.9322,0.4217
bio,connectome,standard,1,10,7,0.2378008477389812,0.9694,0.4382
bio,connectome,standard,1,10,8,0.1912426240742206,0.9698,0.3209
bio,connectome,standard,1,10,9,0.1796534918248653,0.9722,0.2762
bio,connectome,standard,1,10,10,0.156983133405447,0.9851,0.3388
bio,connectome,standard,1,10,11,0.1725460477173328,0.9853,0.3514
bio,connectome,standard,1,10,12,0.1594284754246473,0.9768,0.2801
bio,connectome,standard,1,10,13,0.1842990964651107,0.9808,0.3783
bio,connectome,standard,1,10,14,0.1599075887352228,0.9823,0.235
bio,connectome,standard,1,10,15,0.1357283070683479,0.9855,0.2923
bio,connectome,standard,1,10,16,0.1385599635541439,0.9846,0.2027
bio,connectome,standard,1,10,17,0.1467277500778436,0.9821,0.2512
bio,connectome,standard,1,10,18,0.1416022628545761,0.9834,0.2175
bio,connectome,standard,1,10,19,0.1454426795244217,0.9869,0.2586
bio,connectome,standard,1,10,20,0.1399929672479629,0.9771,0.2761
bio,connectome,standard,1,10,21,0.144578006118536,0.9789,0.2762
bio,connectome,standard,1,10,22,0.136725703254342,0.9865,0.3171
bio,connectome,standard,5,10,1,0.639559343457222,0.8703,0.8153
bio,connectome,standard,5,10,2,0.2967122718691826,0.9449,0.5662
bio,connectome,standard,5,10,3,0.2103309705853462,0.9273,0.4675
bio,connectome,standard,5,10,4,0.233018722385168,0.9507,0.4172
bio,connectome,standard,5,10,5,0.181451678276062,0.9819,0.3708
bio,connectome,standard,5,10,6,0.2381308749318123,0.9694,0.5705
bio,connectome,standard,5,10,7,0.2443124614655971,0.9832,0.2815
bio,connectome,standard,5,10,8,0.1682257354259491,0.9832,0.3511
bio,connectome,standard,5,10,9,0.1635566055774688,0.9842,0.3139
bio,connectome,standard,5,10,10,0.1589246802031994,0.9884,0.3039
bio,connectome,standard,5,10,11,0.1450426243245601,0.9846,0.236
bio,connectome,standard,5,10,12,0.1471402458846569,0.9839,0.2214
bio,connectome,standard,5,10,13,0.1376621983945369,0.9852,0.216
bio,connectome,standard,5,10,14,0.1378171145915985,0.9839,0.2309
bio,connectome,standard,5,10,15,0.1460138019174337,0.9867,0.2413
bio,connectome,standard,5,10,16,0.1599847339093685,0.9806,0.5297
bio,connectome,standard,5,10,17,0.1966789700090885,0.9712,0.2924
bio,connectome,standard,5,10,18,0.16591452434659,0.9882,0.3886
bio,connectome,standard,5,10,19,0.1448786631226539,0.9808,0.2277
bio,connectome,graded_ln,3,10,1,1.651879444718361,0.7469,1.3916
bio,connectome,graded_ln,3,10,2,0.6693836078047752,0.9372,0.5553
bio,connectome,graded_ln,3,10,3,0.2530113682150841,0.944,0.6266
bio,connectome,graded_ln,3,10,4,0.2018551044166088,0.9662,0.6368
bio,connectome,graded_ln,3,10,5,0.1705574616789817,0.9677,0.4368
bio,connectome,graded_ln,3,10,6,0.1718257255852222,0.9511,0.3849
bio,connectome,graded_ln,3,10,7,0.1452904641628265,0.9736,0.5429
bio,connectome,graded_ln,3,10,8,0.1818139739334583,0.9728,0.2779
bio,connectome,graded_ln,3,10,9,0.1435021217912435,0.981,0.2674
bio,connectome,graded_ln,3,10,10,0.1113598570227623,0.9826,0.2993
bio,connectome,graded_ln,3,10,11,0.1226258408278226,0.9855,0.4353
bio,connectome,graded_ln,3,10,12,0.1290874388068914,0.9711,0.2977
bio,connectome,graded_ln,3,10,13,0.1508051939308643,0.9835,0.4005
bio,connectome,graded_ln,3,10,14,0.1372705250978469,0.9773,0.2599
bio,connectome,graded_ln,3,10,15,0.1137449797242879,0.9834,0.3115
bio,connectome,graded_ln,3,10,16,0.1084347981959581,0.9832,0.2674
bio,connectome,graded_ln,3,10,17,0.106428537517786,0.981,0.2323
bio,connectome,graded_ln,3,10,18,0.1074218265712261,0.9853,0.2963
bio,connectome,graded_ln,3,10,19,0.0993899889290332,0.9823,0.2345
bio,connectome,graded_ln,3,10,20,0.1040481645613908,0.9818,0.2301
bio,connectome,graded_ln,3,10,21,0.1081405989825725,0.9856,0.2743
bio,connectome,graded_ln,3,10,22,0.1073704697191715,0.9834,0.218
bio,connectome,graded_ln,3,10,23,0.1053646057844162,0.9848,0.24
bio,connectome,graded_ln,3,10,24,0.0997751522809267,0.9837,0.2671
bio,connectome,graded_ln,3,10,25,0.0952040944248437,0.9845,0.317
bio,connectome,graded_ln,3,10,26,0.0981194246560335,0.9834,0.2239
bio,connectome,graded_ln,3,10,27,0.0926446374505758,0.9858,0.2835
bio,connectome,graded_ln,3,10,28,0.0989197324961423,0.9854,0.2219
bio,degree,standard,1,10,1,0.9574728608131408,0.8861,0.9911
bio,degree,standard,1,10,2,1.1037776693701744,0.8935,1.309
bio,degree,standard,1,10,3,0.5069490671157837,0.8372,0.7616
bio,degree,standard,1,10,4,0.5801595821976662,0.9209,0.7265
bio,degree,standard,1,10,5,0.3190382272005081,0.9161,0.5093
bio,degree,standard,1,10,6,0.3304920084774494,0.9406,0.621
bio,degree,standard,1,10,7,0.249512318521738,0.9487,0.4128
bio,degree,standard,1,10,8,0.2352278120815754,0.9695,0.4145
bio,degree,standard,1,10,9,0.2123341783881187,0.9745,0.3683
bio,degree,standard,1,10,10,0.1895595043897628,0.9778,0.3328
bio,degree,standard,1,10,11,0.1645163893699646,0.9796,0.3312
bio,degree,standard,1,10,12,0.1646458767354488,0.986,0.2601
bio,degree,standard,1,10,13,0.1595217399299144,0.9864,0.3046
bio,degree,standard,1,10,14,0.1510811056941747,0.9835,0.2944
bio,degree,standard,1,10,15,0.1639672890305519,0.9839,0.3049
bio,degree,standard,1,10,16,0.1490657851099968,0.9862,0.2168
bio,degree,standard,1,10,17,0.1651006322354078,0.9865,0.2445
bio,degree,standard,1,10,18,0.1342333666980266,0.9849,0.2319
bio,degree,standard,1,10,19,0.1578251011669635,0.976,0.265
bio,degree,standard,1,10,20,0.1529472395777702,0.9825,0.2683
bio,degree,standard,1,10,21,0.1728677190840244,0.9837,0.2792
bio,degree,standard,1,10,22,0.1432784013450145,0.9815,0.2346
bio,degree,standard,5,10,1,1.157931998372078,0.7704,1.8765
bio,degree,standard,5,10,2,0.7389629185199738,0.8659,1.4486
bio,degree,standard,5,10,3,0.3089270964264869,0.9176,0.811
bio,degree,standard,5,10,4,0.2418452389538288,0.8829,0.5124
bio,degree,standard,5,10,5,0.2528869844973087,0.9305,0.8983
bio,degree,standard,5,10,6,0.2477835118770599,0.9354,0.4133
bio,degree,standard,5,10,7,0.2204129248857498,0.9476,0.6567
bio,degree,standard,5,10,8,0.2288271635770797,0.9739,0.3491
bio,degree,standard,5,10,9,0.2049888521432876,0.9615,0.4093
bio,degree,standard,5,10,10,0.1835486367344856,0.9703,0.3687
bio,degree,standard,5,10,11,0.1585711538791656,0.9847,0.2244
bio,degree,standard,5,10,12,0.1588042955845594,0.9883,0.242
bio,degree,standard,5,10,13,0.1463477108627557,0.9848,0.2862
bio,degree,standard,5,10,14,0.1504289917647838,0.9825,0.3535
bio,degree,standard,5,10,15,0.1420061737298965,0.9858,0.218
bio,degree,standard,5,10,16,0.1397235710173845,0.9859,0.2789
bio,degree,standard,5,10,17,0.1620300747454166,0.9859,0.2315
bio,degree,standard,5,10,18,0.1441600657999515,0.9795,0.254
bio,degree,standard,5,10,19,0.1591212749481201,0.986,0.3227
bio,degree,standard,5,10,20,0.1596539430320263,0.9803,0.2478
bio,degree,standard,5,10,21,0.1426153667271137,0.9884,0.2472
bio,degree,graded_ln,3,10,1,0.8859229236841202,0.7407,1.1744
bio,degree,graded_ln,3,10,2,0.3886181339621544,0.9681,0.4858
bio,degree,graded_ln,3,10,3,0.3417418599128723,0.8005,1.1974
bio,degree,graded_ln,3,10,4,0.3568560555577278,0.9343,0.9158
bio,degree,graded_ln,3,10,5,0.205958504229784,0.9742,0.4241
bio,degree,graded_ln,3,10,6,0.1786190383136272,0.9345,0.4276
bio,degree,graded_ln,3,10,7,0.1549365185201168,0.9765,0.3906
bio,degree,graded_ln,3,10,8,0.275658119469881,0.981,0.3663
bio,degree,graded_ln,3,10,9,0.1552907675504684,0.9728,0.3053
bio,degree,graded_ln,3,10,10,0.1359145548194646,0.9728,0.3064
bio,degree,graded_ln,3,10,11,0.1235245820134878,0.9857,0.3789
bio,degree,graded_ln,3,10,12,0.170349596068263,0.9864,0.3988
bio,degree,graded_ln,3,10,13,0.1214518584311008,0.9864,0.2598
bio,degree,graded_ln,3,10,14,0.1063872911036014,0.9865,0.3552
bio,degree,graded_ln,3,10,15,0.1132939103990793,0.9803,0.26
bio,degree,graded_ln,3,10,16,0.1091422792524099,0.9704,0.3279
bio,degree,graded_ln,3,10,17,0.1631764397025108,0.9865,0.254
bio,degree,graded_ln,3,10,18,0.1544164400547742,0.9858,0.4018
bio,degree,graded_ln,3,10,19,0.1254523545503616,0.9815,0.2296
bio,degree,graded_ln,3,10,20,0.1242812871932983,0.9791,0.2419
bio,degree,graded_ln,3,10,21,0.1252526342868805,0.9862,0.2851
bio,degree,graded_ln,3,10,22,0.1136291716247797,0.983,0.2335
bio,degree,graded_ln,3,10,23,0.1111609935760498,0.9842,0.2251
bio,degree,graded_ln,3,10,24,0.1089051216840744,0.9863,0.253
bio,degree,graded_ln,3,10,25,0.1007624026387929,0.9871,0.2876
bio,degree,graded_ln,3,10,26,0.1017688307911157,0.9851,0.2069
bio,degree,graded_ln,3,10,27,0.0924473628401756,0.9884,0.2372
bio,degree,graded_ln,3,10,28,0.1071388199925422,0.9874,0.247
bio,degree,graded_ln,3,10,29,0.1036677174270153,0.986,0.2537
bio,degree,graded_ln,3,10,30,0.1023670844733715,0.9865,0.2556
bio,random,standard,1,10,1,0.8916341364383698,0.9311,0.582
bio,random,standard,1,10,2,0.4042343497276306,0.8813,0.942
bio,random,standard,1,10,3,0.3850764110684395,0.9302,0.5144
bio,random,standard,1,10,4,0.2748807296156883,0.945,0.4486
bio,random,standard,1,10,5,0.2625179514288902,0.9598,0.5946
bio,random,standard,1,10,6,0.2345353476703167,0.9693,0.327
bio,random,standard,1,10,7,0.205727107822895,0.9654,0.3091
bio,random,standard,1,10,8,0.2040208876132965,0.9784,0.4078
bio,random,standard,1,10,9,0.163698174059391,0.9849,0.2739
bio,random,standard,1,10,10,0.1534510441124439,0.9836,0.3671
bio,random,standard,1,10,11,0.1700813099741935,0.9841,0.2767
bio,random,standard,1,10,12,0.1412365902215242,0.9845,0.2131
bio,random,standard,1,10,13,0.1343550290912389,0.9851,0.2129
bio,random,standard,1,10,14,0.1265396792441606,0.9866,0.1985
bio,random,standard,1,10,15,0.1318873148411512,0.9857,0.3251
bio,random,standard,1,10,16,0.1345673520117998,0.9858,0.2206
bio,random,standard,1,10,17,0.1195199582725763,0.9862,0.356
bio,random,standard,1,10,18,0.1283686757087707,0.9859,0.208
bio,random,standard,1,10,19,0.169912826269865,0.9722,0.3601
bio,random,standard,1,10,20,0.1841311268508434,0.985,0.3285
bio,random,standard,5,10,1,0.7346834242343903,0.8815,0.6507
bio,random,standard,5,10,2,0.9596395492553712,0.7561,0.7809
bio,random,standard,5,10,3,0.3964566886425018,0.891,1.0534
bio,random,standard,5,10,4,0.2940989211201668,0.8269,0.6551
bio,random,standard,5,10,5,0.2909147627651691,0.917,1.1303
bio,random,standard,5,10,6,0.3155238479375839,0.9761,0.3378
bio,random,standard,5,10,7,0.3239782080054283,0.9664,0.3267
bio,random,standard,5,10,8,0.1972652226686477,0.9739,0.473
bio,random,standard,5,10,9,0.1998847462236881,0.966,0.3036
bio,random,standard,5,10,10,0.1944207102060318,0.9742,0.5789
bio,random,standard,5,10,11,0.1760032549500465,0.975,0.2637
bio,random,standard,5,10,12,0.175683518871665,0.9844,0.3816
bio,random,standard,5,10,13,0.1590699069201946,0.987,0.2315
bio,random,standard,5,10,14,0.1420911699533462,0.9856,0.2479
bio,random,standard,5,10,15,0.1466549932956695,0.9864,0.3002
bio,random,standard,5,10,16,0.1404204331338405,0.9878,0.2338
bio,random,standard,5,10,17,0.1435258015990257,0.9874,0.1959
bio,random,standard,5,10,18,0.1382188983261585,0.9889,0.2784
bio,random,standard,5,10,19,0.1290925443172454,0.9878,0.1954
bio,random,standard,5,10,20,0.1330918297171592,0.9881,0.2312
bio,random,standard,5,10,21,0.1284545641392469,0.9875,0.2762
bio,random,standard,5,10,22,0.1365152094513178,0.9846,0.1962
bio,random,standard,5,10,23,0.1424613334238529,0.9884,0.3291
bio,random,standard,5,10,24,0.1580258496105671,0.987,0.2017
bio,random,standard,5,10,25,0.1316186748445034,0.9854,0.2796
bio,spectrum,standard,3,10,1,1.6463510543107986,0.6531,3.8559
bio,spectrum,standard,3,10,2,1.141705557703972,0.7552,0.7876
bio,spectrum,standard,3,10,3,0.4352774322032928,0.7044,0.7547
bio,spectrum,standard,3,10,4,0.3497297912836075,0.8251,1.0148
bio,spectrum,standard,3,10,5,0.2919889837503433,0.833,0.7015
bio,spectrum,standard,3,10,6,0.3810818791389465,0.789,0.9767
bio,spectrum,standard,3,10,7,0.3221499994397163,0.7258,0.7315
bio,spectrum,standard,3,10,8,0.4358891695737839,0.751,0.7061
bio,spectrum,standard,3,10,9,0.2963872775435447,0.7714,0.9735
bio,spectrum,standard,3,10,10,0.2942276671528816,0.8298,0.6798
bio,spectrum,standard,3,10,11,0.2968716993927955,0.8245,0.8968
bio,spectrum,standard,3,10,12,0.3005642741918564,0.8458,0.6872
